"","series_id","category","value","timestamp"
"81","Y5","MICRO",4977.18,1975
"82","Y5","MICRO",5248,1976
"83","Y5","MICRO",5370,1977
"84","Y5","MICRO",6184.89,1978
"85","Y5","MICRO",7137.19,1979
"86","Y5","MICRO",6743,1980
"87","Y5","MICRO",7298,1981
"88","Y5","MICRO",5260.29,1982
"89","Y5","MICRO",4898.18,1983
"90","Y5","MICRO",5392.04,1984
"91","Y5","MICRO",5117.64,1985
"92","Y5","MICRO",4332.9,1986
"93","Y5","MICRO",4620.5,1987
"94","Y5","MICRO",5488.8,1988
"95","Y5","MICRO",5250.9,1989
"96","Y5","MICRO",4899.2,1990
"97","Y5","MICRO",4317.9,1991
"98","Y5","MICRO",4007.9,1992
"99","Y5","MICRO",4323.4,1993
"100","Y5","MICRO",4819.4,1994
"101","Y6","MICRO",1458.05,1975
"102","Y6","MICRO",1931.53,1976
"103","Y6","MICRO",2315.78,1977
"104","Y6","MICRO",2573.11,1978
"105","Y6","MICRO",2916.61,1979
"106","Y6","MICRO",3018.94,1980
"107","Y6","MICRO",3107.36,1981
"108","Y6","MICRO",2912.45,1982
"109","Y6","MICRO",3450.89,1983
"110","Y6","MICRO",3816.85,1984
"111","Y6","MICRO",3737.22,1985
"112","Y6","MICRO",3739.97,1986
"113","Y6","MICRO",3820.81,1987
"114","Y6","MICRO",4094.63,1988
"115","Y6","MICRO",4338.03,1989
"116","Y6","MICRO",4185.92,1990
"117","Y6","MICRO",3950.49,1991
"118","Y6","MICRO",3715.59,1992
"119","Y6","MICRO",3958.3,1993
"120","Y6","MICRO",4140.39,1994
"121","Y7","MICRO",2399.26,1975
"122","Y7","MICRO",2910.52,1976
"123","Y7","MICRO",3126.62,1977
"124","Y7","MICRO",3475.14,1978
"125","Y7","MICRO",3750.96,1979
"126","Y7","MICRO",3752.72,1980
"127","Y7","MICRO",4004.02,1981
"128","Y7","MICRO",3737.38,1982
"129","Y7","MICRO",4263.98,1983
"130","Y7","MICRO",5121.08,1984
"131","Y7","MICRO",5769.76,1985
"132","Y7","MICRO",4387.62,1986
"133","Y7","MICRO",4614.72,1987
"134","Y7","MICRO",5128.51,1988
"135","Y7","MICRO",5163.21,1989
"136","Y7","MICRO",5089.94,1990
"137","Y7","MICRO",4786.4,1991
"138","Y7","MICRO",4926.47,1992
"139","Y7","MICRO",5068.83,1993
"140","Y7","MICRO",5318.19,1994
"141","Y8","MICRO",420.06,1975
"142","Y8","MICRO",423.66,1976
"143","Y8","MICRO",476.43,1977
"144","Y8","MICRO",576.81,1978
"145","Y8","MICRO",743.19,1979
"146","Y8","MICRO",881.73,1980
"147","Y8","MICRO",1345.29,1981
"148","Y8","MICRO",1371,1982
"149","Y8","MICRO",1551.63,1983
"150","Y8","MICRO",3146.37,1984
"151","Y8","MICRO",3111.66,1985
"152","Y8","MICRO",3572.88,1986
"153","Y8","MICRO",7150.65,1987
"154","Y8","MICRO",8288.37,1988
"155","Y8","MICRO",8809.8,1989
"156","Y8","MICRO",8953.5,1990
"157","Y8","MICRO",7991.01,1991
"158","Y8","MICRO",7294.08,1992
"159","Y8","MICRO",7163.37,1993
"160","Y8","MICRO",7478.31,1994
"161","Y9","MICRO",1325.42,1975
"162","Y9","MICRO",1801.76,1976
"163","Y9","MICRO",1996.05,1977
"164","Y9","MICRO",2865.77,1978
"165","Y9","MICRO",3543.31,1979
"166","Y9","MICRO",4826.29,1980
"167","Y9","MICRO",6073.39,1981
"168","Y9","MICRO",7335.71,1982
"169","Y9","MICRO",5300.43,1983
"170","Y9","MICRO",4401.13,1984
"171","Y9","MICRO",4168.4,1985
"172","Y9","MICRO",4660.26,1986
"173","Y9","MICRO",3924.48,1987
"174","Y9","MICRO",5132.45,1988
"175","Y9","MICRO",6277.6,1989
"176","Y9","MICRO",7446.28,1990
"177","Y9","MICRO",6741.69,1991
"178","Y9","MICRO",6600.69,1992
"179","Y9","MICRO",7850.17,1993
"180","Y9","MICRO",8485.26,1994
"181","Y10","MICRO",2160.04,1975
"182","Y10","MICRO",2553.48,1976
"183","Y10","MICRO",2901.18,1977
"184","Y10","MICRO",3205.21,1978
"185","Y10","MICRO",4059.58,1979
"186","Y10","MICRO",4742.69,1980
"187","Y10","MICRO",5063.38,1981
"188","Y10","MICRO",6154.5,1982
"189","Y10","MICRO",7146.27,1983
"190","Y10","MICRO",7839,1984
"191","Y10","MICRO",8163.77,1985
"192","Y10","MICRO",8892,1986
"193","Y10","MICRO",9344,1987
"194","Y10","MICRO",9551,1988
"195","Y10","MICRO",10042.9,1989
"196","Y10","MICRO",10173,1990
"197","Y10","MICRO",8751,1991
"198","Y10","MICRO",3472,1992
"199","Y10","MICRO",3187,1993
"200","Y10","MICRO",3058,1994
"201","Y11","MICRO",1339.91,1975
"202","Y11","MICRO",1569.73,1976
"203","Y11","MICRO",1751.86,1977
"204","Y11","MICRO",1965.37,1978
"205","Y11","MICRO",2246.05,1979
"206","Y11","MICRO",2495.9,1980
"207","Y11","MICRO",2724,1981
"208","Y11","MICRO",2650,1982
"209","Y11","MICRO",2679.7,1983
"210","Y11","MICRO",2794.7,1984
"211","Y11","MICRO",2828.5,1985
"212","Y11","MICRO",3521.1,1986
"213","Y11","MICRO",3931.5,1987
"214","Y11","MICRO",4941.4,1988
"215","Y11","MICRO",5388.4,1989
"216","Y11","MICRO",5766.2,1990
"217","Y11","MICRO",5937.9,1991
"218","Y11","MICRO",5627.4,1992
"219","Y11","MICRO",5982.7,1993
"220","Y11","MICRO",5931.6,1994
"221","Y12","MICRO",490.58,1975
"222","Y12","MICRO",555.83,1976
"223","Y12","MICRO",680,1977
"224","Y12","MICRO",864,1978
"225","Y12","MICRO",1180.5,1979
"226","Y12","MICRO",1549.5,1980
"227","Y12","MICRO",1789,1981
"228","Y12","MICRO",2127,1982
"229","Y12","MICRO",2355,1983
"230","Y12","MICRO",3022,1984
"231","Y12","MICRO",3252.5,1985
"232","Y12","MICRO",3551,1986
"233","Y12","MICRO",4045,1987
"234","Y12","MICRO",4915.5,1988
"235","Y12","MICRO",5949.5,1989
"236","Y12","MICRO",6616.5,1990
"237","Y12","MICRO",7247,1991
"238","Y12","MICRO",8205,1992
"239","Y12","MICRO",10158.5,1993
"240","Y12","MICRO",12495.5,1994
"241","Y13","MICRO",1443.65,1975
"242","Y13","MICRO",1630.42,1976
"243","Y13","MICRO",1813.32,1977
"244","Y13","MICRO",2107.61,1978
"245","Y13","MICRO",2286.28,1979
"246","Y13","MICRO",2621.3,1980
"247","Y13","MICRO",2907,1981
"248","Y13","MICRO",3436.4,1982
"249","Y13","MICRO",4018,1983
"250","Y13","MICRO",4593.7,1984
"251","Y13","MICRO",5005.6,1985
"252","Y13","MICRO",5125,1986
"253","Y13","MICRO",5421.7,1987
"254","Y13","MICRO",5968.1,1988
"255","Y13","MICRO",6271,1989
"256","Y13","MICRO",6901.8,1990
"257","Y13","MICRO",6479.2,1991
"258","Y13","MICRO",6452.3,1992
"259","Y13","MICRO",6271.6,1993
"260","Y13","MICRO",6405.2,1994
"261","Y14","MICRO",2273.5,1975
"262","Y14","MICRO",2352.84,1976
"263","Y14","MICRO",2629.14,1977
"264","Y14","MICRO",3052.24,1978
"265","Y14","MICRO",3439.48,1979
"266","Y14","MICRO",3705.92,1980
"267","Y14","MICRO",3461.24,1981
"268","Y14","MICRO",3191.68,1982
"269","Y14","MICRO",2831.08,1983
"270","Y14","MICRO",2540.18,1984
"271","Y14","MICRO",2374.22,1985
"272","Y14","MICRO",1519.1,1986
"273","Y14","MICRO",1710.2,1987
"274","Y14","MICRO",3871,1988
"275","Y14","MICRO",4010.8,1989
"276","Y14","MICRO",4120.8,1990
"277","Y14","MICRO",4084.2,1991
"278","Y14","MICRO",4330.2,1992
"279","Y14","MICRO",4552.4,1993
"280","Y14","MICRO",4724,1994
"281","Y15","MICRO",1563.67,1975
"282","Y15","MICRO",1757.13,1976
"283","Y15","MICRO",1990.16,1977
"284","Y15","MICRO",2330.83,1978
"285","Y15","MICRO",2720.18,1979
"286","Y15","MICRO",3039.77,1980
"287","Y15","MICRO",3254,1981
"288","Y15","MICRO",3300.5,1982
"289","Y15","MICRO",3519.5,1983
"290","Y15","MICRO",3852.5,1984
"291","Y15","MICRO",3923,1985
"292","Y15","MICRO",4301,1986
"293","Y15","MICRO",4714.5,1987
"294","Y15","MICRO",5290.5,1988
"295","Y15","MICRO",5995,1989
"296","Y15","MICRO",6510.5,1990
"297","Y15","MICRO",6670,1991
"298","Y15","MICRO",6941.5,1992
"299","Y15","MICRO",7010,1993
"300","Y15","MICRO",7539.5,1994
"301","Y16","MICRO",3149.1,1975
"302","Y16","MICRO",3393.8,1976
"303","Y16","MICRO",3756.3,1977
"304","Y16","MICRO",4058.4,1978
"305","Y16","MICRO",4600.58,1979
"306","Y16","MICRO",4886,1980
"307","Y16","MICRO",5224.69,1981
"308","Y16","MICRO",4802.58,1982
"309","Y16","MICRO",4872.4,1983
"310","Y16","MICRO",4980.1,1984
"311","Y16","MICRO",5863.9,1985
"312","Y16","MICRO",5514.6,1986
"313","Y16","MICRO",5868,1987
"314","Y16","MICRO",5875.89,1988
"315","Y16","MICRO",6658.3,1989
"316","Y16","MICRO",7101.4,1990
"317","Y16","MICRO",7375.8,1991
"318","Y16","MICRO",5748.3,1992
"319","Y16","MICRO",5915.4,1993
"320","Y16","MICRO",5759.3,1994
"321","Y17","MICRO",2471.7,1975
"322","Y17","MICRO",2597.5,1976
"323","Y17","MICRO",2929.34,1977
"324","Y17","MICRO",2834.4,1978
"325","Y17","MICRO",3088.2,1979
"326","Y17","MICRO",3453.25,1980
"327","Y17","MICRO",3519.84,1981
"328","Y17","MICRO",3697.7,1982
"329","Y17","MICRO",4048.95,1983
"330","Y17","MICRO",4661.04,1984
"331","Y17","MICRO",5668.75,1985
"332","Y17","MICRO",6147.8,1986
"333","Y17","MICRO",6061.7,1987
"334","Y17","MICRO",5973.15,1988
"335","Y17","MICRO",6259.05,1989
"336","Y17","MICRO",6189.35,1990
"337","Y17","MICRO",5963.7,1991
"338","Y17","MICRO",5454.85,1992
"339","Y17","MICRO",5420,1993
"340","Y17","MICRO",5561.65,1994
"341","Y18","MICRO",3429.94,1975
"342","Y18","MICRO",3875.12,1976
"343","Y18","MICRO",4419.46,1977
"344","Y18","MICRO",4883.26,1978
"345","Y18","MICRO",5411.2,1979
"346","Y18","MICRO",5852.84,1980
"347","Y18","MICRO",6475.2,1981
"348","Y18","MICRO",5727.6,1982
"349","Y18","MICRO",5958,1983
"350","Y18","MICRO",6988.6,1984
"351","Y18","MICRO",6512.4,1985
"352","Y18","MICRO",6482.8,1986
"353","Y18","MICRO",6433.6,1987
"354","Y18","MICRO",9045.38,1988
"355","Y18","MICRO",7062.4,1989
"356","Y18","MICRO",6891.6,1990
"357","Y18","MICRO",6413.6,1991
"358","Y18","MICRO",5775.2,1992
"359","Y18","MICRO",4983.4,1993
"360","Y18","MICRO",4782.4,1994
"361","Y19","MICRO",1722.33,1975
"362","Y19","MICRO",1908.19,1976
"363","Y19","MICRO",2095.02,1977
"364","Y19","MICRO",2442.79,1978
"365","Y19","MICRO",2720.92,1979
"366","Y19","MICRO",3324.04,1980
"367","Y19","MICRO",3737.31,1981
"368","Y19","MICRO",4129.66,1982
"369","Y19","MICRO",4634.02,1983
"370","Y19","MICRO",4929.67,1984
"371","Y19","MICRO",4964.15,1985
"372","Y19","MICRO",5478.51,1986
"373","Y19","MICRO",5673.78,1987
"374","Y19","MICRO",5613.33,1988
"375","Y19","MICRO",5751.05,1989
"376","Y19","MICRO",5261.98,1990
"377","Y19","MICRO",6275.53,1991
"378","Y19","MICRO",6026.32,1992
"379","Y19","MICRO",5260.44,1993
"380","Y19","MICRO",6278,1994
"381","Y20","MICRO",1675.65,1975
"382","Y20","MICRO",1870.84,1976
"383","Y20","MICRO",2090.81,1977
"384","Y20","MICRO",2422.31,1978
"385","Y20","MICRO",2785.49,1979
"386","Y20","MICRO",2857.19,1980
"387","Y20","MICRO",3318.5,1981
"388","Y20","MICRO",4095.3,1982
"389","Y20","MICRO",4296.5,1983
"390","Y20","MICRO",4808.26,1984
"391","Y20","MICRO",5037.62,1985
"392","Y20","MICRO",7432.37,1986
"393","Y20","MICRO",9712.9,1987
"394","Y20","MICRO",9902,1988
"395","Y20","MICRO",10045.3,1989
"396","Y20","MICRO",10056.3,1990
"397","Y20","MICRO",8687.2,1991
"398","Y20","MICRO",8423,1992
"399","Y20","MICRO",7742.5,1993
"400","Y20","MICRO",7399.7,1994
"401","Y21","MICRO",1938.89,1975
"402","Y21","MICRO",2583.13,1976
"403","Y21","MICRO",2775.33,1977
"404","Y21","MICRO",3132.66,1978
"405","Y21","MICRO",4526.67,1979
"406","Y21","MICRO",6161.95,1980
"407","Y21","MICRO",6833.85,1981
"408","Y21","MICRO",6788.55,1982
"409","Y21","MICRO",7334.6,1983
"410","Y21","MICRO",8165.85,1984
"411","Y21","MICRO",7495.8,1985
"412","Y21","MICRO",7834.55,1986
"413","Y21","MICRO",8585.1,1987
"414","Y21","MICRO",9043.9,1988
"415","Y21","MICRO",9806.85,1989
"416","Y21","MICRO",10774.75,1990
"417","Y21","MICRO",10476.5,1991
"418","Y21","MICRO",11016,1992
"419","Y21","MICRO",10540.5,1993
"420","Y21","MICRO",10580.5,1994
"421","Y22","MICRO",1210.64,1975
"422","Y22","MICRO",1434.19,1976
"423","Y22","MICRO",1641.39,1977
"424","Y22","MICRO",1899.72,1978
"425","Y22","MICRO",2211.32,1979
"426","Y22","MICRO",2267.91,1980
"427","Y22","MICRO",2250.75,1981
"428","Y22","MICRO",2093.1,1982
"429","Y22","MICRO",2441.31,1983
"430","Y22","MICRO",2774.84,1984
"431","Y22","MICRO",2602.76,1985
"432","Y22","MICRO",2826,1986
"433","Y22","MICRO",3494.92,1987
"434","Y22","MICRO",5002.05,1988
"435","Y22","MICRO",5052.8,1989
"436","Y22","MICRO",4512.15,1990
"437","Y22","MICRO",4350.8,1991
"438","Y22","MICRO",4609.33,1992
"439","Y22","MICRO",4772.4,1993
"440","Y22","MICRO",5199,1994
"441","Y23","MICRO",1763.8,1975
"442","Y23","MICRO",2005.18,1976
"443","Y23","MICRO",2479.18,1977
"444","Y23","MICRO",2994.02,1978
"445","Y23","MICRO",3700.02,1979
"446","Y23","MICRO",4145.38,1980
"447","Y23","MICRO",3952.68,1981
"448","Y23","MICRO",3382.62,1982
"449","Y23","MICRO",4334,1983
"450","Y23","MICRO",6777.4,1984
"451","Y23","MICRO",6279.2,1985
"452","Y23","MICRO",3717.2,1986
"453","Y23","MICRO",3559.6,1987
"454","Y23","MICRO",3358.2,1988
"455","Y23","MICRO",3434.8,1989
"456","Y23","MICRO",3644.2,1990
"457","Y23","MICRO",4183.4,1991
"458","Y23","MICRO",4896.2,1992
"459","Y23","MICRO",4876.4,1993
"460","Y23","MICRO",3502.2,1994
"461","Y24","MICRO",1252.44,1975
"462","Y24","MICRO",1536.45,1976
"463","Y24","MICRO",1943.58,1977
"464","Y24","MICRO",2342.37,1978
"465","Y24","MICRO",2588.64,1979
"466","Y24","MICRO",2329.38,1980
"467","Y24","MICRO",2808.72,1981
"468","Y24","MICRO",2808.12,1982
"469","Y24","MICRO",3267.06,1983
"470","Y24","MICRO",4140.12,1984
"471","Y24","MICRO",4590.93,1985
"472","Y24","MICRO",5141.19,1986
"473","Y24","MICRO",5279.97,1987
"474","Y24","MICRO",6049.41,1988
"475","Y24","MICRO",6659.25,1989
"476","Y24","MICRO",6907.26,1990
"477","Y24","MICRO",7032.42,1991
"478","Y24","MICRO",6788.04,1992
"479","Y24","MICRO",8569.5,1993
"480","Y24","MICRO",8602.47,1994
"481","Y25","MICRO",1398.02,1975
"482","Y25","MICRO",1636.42,1976
"483","Y25","MICRO",1894.48,1977
"484","Y25","MICRO",2078.1,1978
"485","Y25","MICRO",2459.78,1979
"486","Y25","MICRO",2841.52,1980
"487","Y25","MICRO",3140.22,1981
"488","Y25","MICRO",3137.84,1982
"489","Y25","MICRO",3268.5,1983
"490","Y25","MICRO",3470.22,1984
"491","Y25","MICRO",3659.18,1985
"492","Y25","MICRO",3964.26,1986
"493","Y25","MICRO",4264.36,1987
"494","Y25","MICRO",4863.74,1988
"495","Y25","MICRO",5283.64,1989
"496","Y25","MICRO",5789.4,1990
"497","Y25","MICRO",5862.2,1991
"498","Y25","MICRO",6434.6,1992
"499","Y25","MICRO",6655.4,1993
"500","Y25","MICRO",6970.6,1994
"501","Y26","MICRO",2301.45,1975
"502","Y26","MICRO",2656.07,1976
"503","Y26","MICRO",3028.4,1977
"504","Y26","MICRO",3711.2,1978
"505","Y26","MICRO",4381.21,1979
"506","Y26","MICRO",5215,1980
"507","Y26","MICRO",4978,1981
"508","Y26","MICRO",4644,1982
"509","Y26","MICRO",5208,1983
"510","Y26","MICRO",5467,1984
"511","Y26","MICRO",5718,1985
"512","Y26","MICRO",5956,1986
"513","Y26","MICRO",6797,1987
"514","Y26","MICRO",8529,1988
"515","Y26","MICRO",8839,1989
"516","Y26","MICRO",8757,1990
"517","Y26","MICRO",7748,1991
"518","Y26","MICRO",7596,1992
"519","Y26","MICRO",7232,1993
"520","Y26","MICRO",8216,1994
"521","Y27","MICRO",362.22,1975
"522","Y27","MICRO",434.16,1976
"523","Y27","MICRO",495.96,1977
"524","Y27","MICRO",554.16,1978
"525","Y27","MICRO",655.71,1979
"526","Y27","MICRO",761.55,1980
"527","Y27","MICRO",859.14,1981
"528","Y27","MICRO",989.64,1982
"529","Y27","MICRO",1816.92,1983
"530","Y27","MICRO",1920.66,1984
"531","Y27","MICRO",2016.12,1985
"532","Y27","MICRO",2091.3,1986
"533","Y27","MICRO",2206.68,1987
"534","Y27","MICRO",3205.44,1988
"535","Y27","MICRO",3676.83,1989
"536","Y27","MICRO",4721.37,1990
"537","Y27","MICRO",5243.28,1991
"538","Y27","MICRO",6276.36,1992
"539","Y27","MICRO",7026.27,1993
"540","Y27","MICRO",8885.16,1994
"541","Y28","MICRO",1245.08,1975
"542","Y28","MICRO",1474.43,1976
"543","Y28","MICRO",1723.11,1977
"544","Y28","MICRO",2042.25,1978
"545","Y28","MICRO",2333.25,1979
"546","Y28","MICRO",2752,1980
"547","Y28","MICRO",3605.5,1981
"548","Y28","MICRO",4046.5,1982
"549","Y28","MICRO",4885,1983
"550","Y28","MICRO",6447.5,1984
"551","Y28","MICRO",6472,1985
"552","Y28","MICRO",8373,1986
"553","Y28","MICRO",8765.5,1987
"554","Y28","MICRO",11467,1988
"555","Y28","MICRO",12523.5,1989
"556","Y28","MICRO",12166,1990
"557","Y28","MICRO",12881.5,1991
"558","Y28","MICRO",13480.5,1992
"559","Y28","MICRO",7086.5,1993
"560","Y28","MICRO",7598,1994
"561","Y29","MICRO",1344.97,1975
"562","Y29","MICRO",1417.14,1976
"563","Y29","MICRO",1554.67,1977
"564","Y29","MICRO",1740.1,1978
"565","Y29","MICRO",1886.05,1979
"566","Y29","MICRO",2291.72,1980
"567","Y29","MICRO",2387.7,1981
"568","Y29","MICRO",2913.2,1982
"569","Y29","MICRO",3953.4,1983
"570","Y29","MICRO",5362,1984
"571","Y29","MICRO",5677,1985
"572","Y29","MICRO",6160,1986
"573","Y29","MICRO",7157,1987
"574","Y29","MICRO",3823,1988
"575","Y29","MICRO",4227,1989
"576","Y29","MICRO",4481,1990
"577","Y29","MICRO",4395,1991
"578","Y29","MICRO",4602,1992
"579","Y29","MICRO",4829,1993
"580","Y29","MICRO",4841,1994
"581","Y30","MICRO",2258.64,1975
"582","Y30","MICRO",2471.73,1976
"583","Y30","MICRO",2685.13,1977
"584","Y30","MICRO",3062.63,1978
"585","Y30","MICRO",3401.3,1979
"586","Y30","MICRO",3798.52,1980
"587","Y30","MICRO",4131.23,1981
"588","Y30","MICRO",4582.09,1982
"589","Y30","MICRO",4856.5,1983
"590","Y30","MICRO",4485.47,1984
"591","Y30","MICRO",4684.74,1985
"592","Y30","MICRO",4926.51,1986
"593","Y30","MICRO",5028.27,1987
"594","Y30","MICRO",5500.53,1988
"595","Y30","MICRO",6747.02,1989
"596","Y30","MICRO",6775.18,1990
"597","Y30","MICRO",7079.44,1991
"598","Y30","MICRO",7873.68,1992
"599","Y30","MICRO",8304.85,1993
"600","Y30","MICRO",8966.21,1994
"601","Y31","MICRO",1822.88,1975
"602","Y31","MICRO",1620.78,1976
"603","Y31","MICRO",2114.17,1977
"604","Y31","MICRO",1857.05,1978
"605","Y31","MICRO",2297.84,1979
"606","Y31","MICRO",2802.01,1980
"607","Y31","MICRO",3647.49,1981
"608","Y31","MICRO",3712.98,1982
"609","Y31","MICRO",4291.95,1983
"610","Y31","MICRO",4906.95,1984
"611","Y31","MICRO",4738.76,1985
"612","Y31","MICRO",5335.95,1986
"613","Y31","MICRO",5774.62,1987
"614","Y31","MICRO",6798.39,1988
"615","Y31","MICRO",7928.83,1989
"616","Y31","MICRO",7751.34,1990
"617","Y31","MICRO",8468.2,1991
"618","Y31","MICRO",9231.5,1992
"619","Y31","MICRO",9811.36,1993
"620","Y31","MICRO",11374.3,1994
"621","Y32","MICRO",1718.82,1975
"622","Y32","MICRO",1962.42,1976
"623","Y32","MICRO",2178.76,1977
"624","Y32","MICRO",2488.12,1978
"625","Y32","MICRO",2682.14,1979
"626","Y32","MICRO",2645.94,1980
"627","Y32","MICRO",2752.58,1981
"628","Y32","MICRO",2571.18,1982
"629","Y32","MICRO",2878.18,1983
"630","Y32","MICRO",3138.36,1984
"631","Y32","MICRO",3358.42,1985
"632","Y32","MICRO",3840.68,1986
"633","Y32","MICRO",4730,1987
"634","Y32","MICRO",5360.6,1988
"635","Y32","MICRO",5025,1989
"636","Y32","MICRO",5062.6,1990
"637","Y32","MICRO",4878.6,1991
"638","Y32","MICRO",5099.6,1992
"639","Y32","MICRO",5050.8,1993
"640","Y32","MICRO",5505.4,1994
"641","Y33","MICRO",2009.28,1975
"642","Y33","MICRO",2207.48,1976
"643","Y33","MICRO",2091.58,1977
"644","Y33","MICRO",2349.82,1978
"645","Y33","MICRO",3448.44,1979
"646","Y33","MICRO",3634.06,1980
"647","Y33","MICRO",3063.02,1981
"648","Y33","MICRO",2701.38,1982
"649","Y33","MICRO",3024.48,1983
"650","Y33","MICRO",2650.26,1984
"651","Y33","MICRO",2333.84,1985
"652","Y33","MICRO",2113.08,1986
"653","Y33","MICRO",2710.44,1987
"654","Y33","MICRO",3976.18,1988
"655","Y33","MICRO",4421.52,1989
"656","Y33","MICRO",4417.08,1990
"657","Y33","MICRO",3819.84,1991
"658","Y33","MICRO",3816.98,1992
"659","Y33","MICRO",3472.72,1993
"660","Y33","MICRO",4063.7,1994
"661","Y34","MICRO",3637.13,1975
"662","Y34","MICRO",4086.84,1976
"663","Y34","MICRO",4785.57,1977
"664","Y34","MICRO",5166.65,1978
"665","Y34","MICRO",6473.86,1979
"666","Y34","MICRO",8118.37,1980
"667","Y34","MICRO",9262.07,1981
"668","Y34","MICRO",8864.66,1982
"669","Y34","MICRO",7852.3,1983
"670","Y34","MICRO",8329.73,1984
"671","Y34","MICRO",7945.42,1985
"672","Y34","MICRO",7082.5,1986
"673","Y34","MICRO",6992.92,1987
"674","Y34","MICRO",7826.13,1988
"675","Y34","MICRO",8061.94,1989
"676","Y34","MICRO",8551.94,1990
"677","Y34","MICRO",9303.02,1991
"678","Y34","MICRO",9592.14,1992
"679","Y34","MICRO",9611.4,1993
"680","Y34","MICRO",9505,1994
"681","Y35","MICRO",1461.57,1975
"682","Y35","MICRO",1692.5,1976
"683","Y35","MICRO",2193.82,1977
"684","Y35","MICRO",2459.68,1978
"685","Y35","MICRO",3246.8,1979
"686","Y35","MICRO",4748.86,1980
"687","Y35","MICRO",5559.46,1981
"688","Y35","MICRO",5292.42,1982
"689","Y35","MICRO",5029.4,1983
"690","Y35","MICRO",4753.6,1984
"691","Y35","MICRO",4344.6,1985
"692","Y35","MICRO",2897.4,1986
"693","Y35","MICRO",3256.4,1987
"694","Y35","MICRO",3525.2,1988
"695","Y35","MICRO",3070.2,1989
"696","Y35","MICRO",3601.6,1990
"697","Y35","MICRO",3407.4,1991
"698","Y35","MICRO",3500.6,1992
"699","Y35","MICRO",3437.8,1993
"700","Y35","MICRO",3007,1994
"701","Y36","MICRO",48,1975
"702","Y36","MICRO",96.04,1976
"703","Y36","MICRO",288.4,1977
"704","Y36","MICRO",351.04,1978
"705","Y36","MICRO",421.44,1979
"706","Y36","MICRO",413.36,1980
"707","Y36","MICRO",449.52,1981
"708","Y36","MICRO",984.52,1982
"709","Y36","MICRO",824.76,1983
