"","series_id","category","value","timestamp"
"176","O2","MICRO",6688.19,72
"177","O2","MICRO",6951.72,73
"178","O2","MICRO",6711.19,74
"179","O2","MICRO",6119.13,75
"180","O2","MICRO",5190.13,76
"181","O2","MICRO",4863.08,77
"182","O2","MICRO",6420.07,78
"183","O2","MICRO",6359.25,79
"184","O2","MICRO",5206.96,80
"185","O2","MICRO",6865.25,81
"186","O2","MICRO",6385.85,82
"187","O2","MICRO",6332.37,83
"188","O2","MICRO",5316.1,84
"189","O2","MICRO",6737.33,85
"190","O2","MICRO",6193.65,86
"191","O2","MICRO",6574.34,87
"192","O2","MICRO",6873.75,88
"193","O2","MICRO",6680.3,89
"194","O2","MICRO",6426.92,90
"195","O2","MICRO",6315.48,91
"196","O2","MICRO",5967.75,92
"197","O2","MICRO",6702.58,93
"198","O2","MICRO",6865.46,94
"199","O2","MICRO",7198.34,95
"200","O2","MICRO",7059.1,96
"201","O2","MICRO",5875.23,97
"202","O2","MICRO",6765.19,98
"203","O2","MICRO",6546.78,99
"204","O2","MICRO",6681.54,100
"205","O2","MICRO",6130.36,101
"206","O2","MICRO",6383.16,102
"207","O2","MICRO",6225.59,103
"208","O2","MICRO",6222.02,104
"209","O3","MICRO",1256,1
"210","O3","MICRO",3075,2
"211","O3","MICRO",3109.7,3
"212","O3","MICRO",3317.5,4
"213","O3","MICRO",29,5
"214","O3","MICRO",945,6
"215","O3","MICRO",3417.5,7
"216","O3","MICRO",500,8
"217","O3","MICRO",960.06,9
"218","O3","MICRO",442,10
"219","O3","MICRO",2405.5,11
"220","O3","MICRO",1182.5,12
"221","O3","MICRO",2295,13
"222","O3","MICRO",3353.5,14
"223","O3","MICRO",1880.5,15
"224","O3","MICRO",4120.5,16
"225","O3","MICRO",1046,17
"226","O3","MICRO",3844,18
"227","O3","MICRO",1643.5,19
"228","O3","MICRO",1311.5,20
"229","O3","MICRO",4313.5,21
"230","O3","MICRO",1470,22
"231","O3","MICRO",4789.5,23
"232","O3","MICRO",7152.5,24
"233","O3","MICRO",4035.5,25
"234","O3","MICRO",5468.63,26
"235","O3","MICRO",5347.5,27
"236","O3","MICRO",5366.5,28
"237","O3","MICRO",9754,29
"238","O3","MICRO",13015.5,30
"239","O3","MICRO",9498.5,31
"240","O3","MICRO",5200,32
"241","O3","MICRO",9563.5,33
"242","O3","MICRO",9901,34
"243","O3","MICRO",6254,35
"244","O3","MICRO",2296.5,36
"245","O3","MICRO",3562.5,37
"246","O3","MICRO",4775.5,38
"247","O3","MICRO",9663.08,39
"248","O3","MICRO",10044,40
"249","O3","MICRO",5764.5,41
"250","O3","MICRO",5121,42
"251","O3","MICRO",1620.5,43
"252","O3","MICRO",4336.5,44
"253","O3","MICRO",6665.5,45
"254","O3","MICRO",3031.5,46
"255","O3","MICRO",4550.25,47
"256","O3","MICRO",1936.75,48
"257","O3","MICRO",2578.5,49
"258","O3","MICRO",2483,50
"259","O3","MICRO",5793.5,51
"260","O3","MICRO",1923,52
"261","O3","MICRO",4936.5,53
"262","O3","MICRO",2952,54
"263","O3","MICRO",2476.25,55
"264","O3","MICRO",1353,56
"265","O3","MICRO",2545,57
"266","O3","MICRO",1670,58
"267","O3","MICRO",1394,59
"268","O3","MICRO",28,60
"269","O3","MICRO",2247,61
"270","O3","MICRO",4235,62
"271","O3","MICRO",922.5,63
"272","O3","MICRO",1893.5,64
"273","O3","MICRO",1216,65
"274","O3","MICRO",889,66
"275","O3","MICRO",1981,67
"276","O3","MICRO",910,68
"277","O3","MICRO",1339.5,69
"278","O3","MICRO",3258.5,70
"279","O3","MICRO",464.5,71
"280","O3","MICRO",7398,72
"281","O3","MICRO",6108.5,73
"282","O3","MICRO",6422.5,74
"283","O3","MICRO",1499,75
"284","O3","MICRO",3406,76
"285","O3","MICRO",3774,77
"286","O3","MICRO",3790.5,78
"287","O3","MICRO",7705,79
"288","O3","MICRO",9527,80
"289","O3","MICRO",5733,81
"290","O3","MICRO",5974.5,82
"291","O3","MICRO",5018.5,83
"292","O3","MICRO",7740,84
"293","O3","MICRO",5258,85
"294","O3","MICRO",4083,86
"295","O3","MICRO",7907,87
"296","O3","MICRO",12564.5,88
"297","O3","MICRO",8163,89
"298","O3","MICRO",3647,90
"299","O3","MICRO",3351,91
"300","O3","MICRO",2920,92
"301","O3","MICRO",7485,93
"302","O3","MICRO",6953,94
"303","O3","MICRO",8233.25,95
"304","O3","MICRO",8104,96
"305","O3","MICRO",5417,97
"306","O3","MICRO",3876.5,98
"307","O3","MICRO",5123,99
"308","O3","MICRO",3364.5,100
"309","O3","MICRO",1267.5,101
"310","O3","MICRO",4154.5,102
"311","O3","MICRO",5611,103
"312","O3","MICRO",4646.5,104
"313","O4","MICRO",7310,1
"314","O4","MICRO",5417.5,2
"315","O4","MICRO",4907,3
"316","O4","MICRO",4767.5,4
"317","O4","MICRO",5300,5
"318","O4","MICRO",3672.5,6
"319","O4","MICRO",1942.5,7
"320","O4","MICRO",5882.5,8
"321","O4","MICRO",4710.94,9
"322","O4","MICRO",5195,10
"323","O4","MICRO",4590,11
"324","O4","MICRO",3850,12
"325","O4","MICRO",2482.5,13
"326","O4","MICRO",3495,14
"327","O4","MICRO",5352.5,15
"328","O4","MICRO",5645,16
"329","O4","MICRO",3572.5,17
"330","O4","MICRO",6167.5,18
"331","O4","MICRO",5980,19
"332","O4","MICRO",5580,20
"333","O4","MICRO",6815,21
"334","O4","MICRO",4837.5,22
"335","O4","MICRO",5352.5,23
"336","O4","MICRO",7822.5,24
"337","O4","MICRO",5487.5,25
"338","O4","MICRO",7384.38,26
"339","O4","MICRO",6677.5,27
"340","O4","MICRO",8362.5,28
"341","O4","MICRO",10115,29
"342","O4","MICRO",11865,30
"343","O4","MICRO",11107.5,31
"344","O4","MICRO",10282.5,32
"345","O4","MICRO",11070,33
"346","O4","MICRO",10027.5,34
"347","O4","MICRO",11085,35
"348","O4","MICRO",10202.5,36
"349","O4","MICRO",9365,37
"350","O4","MICRO",11022.5,38
"351","O4","MICRO",11285.83,39
"352","O4","MICRO",12300,40
"353","O4","MICRO",11585,41
"354","O4","MICRO",8817.5,42
"355","O4","MICRO",10022.5,43
"356","O4","MICRO",9877.5,44
"357","O4","MICRO",8360,45
"358","O4","MICRO",8427.5,46
"359","O4","MICRO",9372.5,47
"360","O4","MICRO",8463.75,48
"361","O4","MICRO",7915,49
"362","O4","MICRO",6777.5,50
"363","O4","MICRO",6707.5,51
"364","O4","MICRO",6635,52
"365","O4","MICRO",6370,53
"366","O4","MICRO",5890,54
"367","O4","MICRO",5547.5,55
"368","O4","MICRO",5260,56
"369","O4","MICRO",5240,57
"370","O4","MICRO",4882.5,58
"371","O4","MICRO",4775,59
"372","O4","MICRO",4860,60
"373","O4","MICRO",4932.5,61
"374","O4","MICRO",5127.5,62
"375","O4","MICRO",5022.5,63
"376","O4","MICRO",5202.5,64
"377","O4","MICRO",5290,65
"378","O4","MICRO",5232.5,66
"379","O4","MICRO",5210,67
"380","O4","MICRO",3735,68
"381","O4","MICRO",4735,69
"382","O4","MICRO",3285,70
"383","O4","MICRO",3280,71
"384","O4","MICRO",7225,72
"385","O4","MICRO",7660,73
"386","O4","MICRO",5257.5,74
"387","O4","MICRO",5540,75
"388","O4","MICRO",6366.25,76
"389","O4","MICRO",7340,77
"390","O4","MICRO",7987.5,78
"391","O4","MICRO",9555,79
"392","O4","MICRO",7422.5,80
"393","O4","MICRO",8757.5,81
"394","O4","MICRO",9017.5,82
"395","O4","MICRO",9010,83
"396","O4","MICRO",10062.5,84
"397","O4","MICRO",11322.5,85
"398","O4","MICRO",8770,86
"399","O4","MICRO",10277.5,87
"400","O4","MICRO",12135,88
"401","O4","MICRO",9717.5,89
"402","O4","MICRO",10180,90
"403","O4","MICRO",10095,91
"404","O4","MICRO",10035,92
"405","O4","MICRO",10475,93
"406","O4","MICRO",10712.5,94
"407","O4","MICRO",11781.25,95
"408","O4","MICRO",8960,96
"409","O4","MICRO",9340,97
"410","O4","MICRO",9472.5,98
"411","O4","MICRO",8052.5,99
"412","O4","MICRO",8320,100
"413","O4","MICRO",6662.5,101
"414","O4","MICRO",7757.5,102
"415","O4","MICRO",6345,103
"416","O4","MICRO",5425,104
"417","O5","FINANCE",5303.23,1
"418","O5","FINANCE",5398.27,2
"419","O5","FINANCE",5377.98,3
"420","O5","FINANCE",5346.32,4
"421","O5","FINANCE",5298.88,5
"422","O5","FINANCE",5313.94,6
"423","O5","FINANCE",5274.03,7
"424","O5","FINANCE",5245.54,8
"425","O5","FINANCE",5261.73,9
"426","O5","FINANCE",5135.24,10
"427","O5","FINANCE",5104.96,11
"428","O5","FINANCE",5162.13,12
"429","O5","FINANCE",5113.61,13
"430","O5","FINANCE",5118.38,14
"431","O5","FINANCE",5144.15,15
"432","O5","FINANCE",5020.32,16
"433","O5","FINANCE",5037.74,17
"434","O5","FINANCE",5021.75,18
"435","O5","FINANCE",4952.28,19
"436","O5","FINANCE",4935.58,20
"437","O5","FINANCE",4895.67,21
"438","O5","FINANCE",4829.73,22
"439","O5","FINANCE",4916.11,23
"440","O5","FINANCE",4929.27,24
"441","O5","FINANCE",4954.12,25
"442","O5","FINANCE",4987.73,26
"443","O5","FINANCE",4962.37,27
"444","O5","FINANCE",5016.37,28
"445","O5","FINANCE",5021.03,29
"446","O5","FINANCE",5033.02,30
"447","O5","FINANCE",4977.13,31
"448","O5","FINANCE",4996.85,32
"449","O5","FINANCE",4995.21,33
"450","O5","FINANCE",5018.01,34
"451","O5","FINANCE",4998.29,35
"452","O5","FINANCE",4998.29,36
"453","O5","FINANCE",4932.76,37
"454","O5","FINANCE",4939.83,38
"455","O5","FINANCE",4914.93,39
"456","O5","FINANCE",4910.01,40
"457","O5","FINANCE",4979.94,41
"458","O5","FINANCE",5018.93,42
"459","O5","FINANCE",5052.03,43
"460","O5","FINANCE",5062.38,44
"461","O5","FINANCE",5106.03,45
"462","O5","FINANCE",5081.39,46
"463","O5","FINANCE",5131.39,47
"464","O5","FINANCE",5102.75,48
"465","O5","FINANCE",5138.87,49
"466","O5","FINANCE",5120.33,50
"467","O5","FINANCE",5129.75,51
"468","O5","FINANCE",5124.12,52
"469","O5","FINANCE",5141.49,53
"470","O5","FINANCE",5137.03,54
"471","O5","FINANCE",5196.66,55
"472","O5","FINANCE",5238.22,56
"473","O5","FINANCE",5217.06,57
"474","O5","FINANCE",5193.33,58
"475","O5","FINANCE",5134.67,59
"476","O5","FINANCE",5162.59,60
"477","O5","FINANCE",5171.3,61
"478","O5","FINANCE",5230.22,62
"479","O5","FINANCE",5232.32,63
"480","O5","FINANCE",5204.4,64
"481","O5","FINANCE",5185.39,65
"482","O5","FINANCE",5169.66,66
"483","O5","FINANCE",5226.94,67
"484","O5","FINANCE",5196.15,68
"485","O5","FINANCE",5192.41,69
"486","O5","FINANCE",5179.96,70
"487","O5","FINANCE",5182.78,71
"488","O5","FINANCE",5195.23,72
"489","O5","FINANCE",5200.15,73
"490","O5","FINANCE",5235.86,74
"491","O5","FINANCE",5235.86,75
"492","O5","FINANCE",5245.23,76
"493","O5","FINANCE",5246.16,77
"494","O5","FINANCE",5187.49,78
"495","O5","FINANCE",5148.04,79
"496","O5","FINANCE",5112.13,80
"497","O5","FINANCE",5054.39,81
"498","O5","FINANCE",5033.48,82
"499","O5","FINANCE",5049.93,83
"500","O5","FINANCE",5065.2,84
"501","O5","FINANCE",5007.2,85
"502","O5","FINANCE",5019.4,86
"503","O5","FINANCE",5045.01,87
"504","O5","FINANCE",5071.5,88
"505","O5","FINANCE",5085.59,89
"506","O5","FINANCE",5114.95,90
"507","O5","FINANCE",5147.12,91
"508","O5","FINANCE",5179.3,92
"509","O5","FINANCE",5180.22,93
"510","O5","FINANCE",5180.42,94
"511","O5","FINANCE",5284.89,95
"512","O5","FINANCE",5308.77,96
"513","O5","FINANCE",5305.43,97
"514","O5","FINANCE",5297.8,98
"515","O5","FINANCE",5300.67,99
"516","O5","FINANCE",5293.75,100
"517","O5","FINANCE",5321.88,101
"518","O5","FINANCE",5308.82,102
"519","O5","FINANCE",5308.56,103
"520","O5","FINANCE",5294.78,104
"521","O6","FINANCE",5450.89,1
"522","O6","FINANCE",5445.71,2
"523","O6","FINANCE",5430.19,3
"524","O6","FINANCE",5407.54,4
"525","O6","FINANCE",5356.57,5
"526","O6","FINANCE",5388.02,6
"527","O6","FINANCE",5445.46,7
"528","O6","FINANCE",5432.03,8
"529","O6","FINANCE",5414.41,9
"530","O6","FINANCE",5413.64,10
"531","O6","FINANCE",5322.34,11
"532","O6","FINANCE",5340.53,12
"533","O6","FINANCE",5338.28,13
"534","O6","FINANCE",5346.73,14
"535","O6","FINANCE",5281.1,15
"536","O6","FINANCE",5241.29,16
"537","O6","FINANCE",5222.38,17
"538","O6","FINANCE",5255.94,18
"539","O6","FINANCE",5275.1,19
"540","O6","FINANCE",5282.58,20
"541","O6","FINANCE",5301.49,21
"542","O6","FINANCE",5306.46,22
"543","O6","FINANCE",5306.46,23
"544","O6","FINANCE",5250,24
"545","O6","FINANCE",5288.78,25
"546","O6","FINANCE",5305.43,26
"547","O6","FINANCE",5271.36,27
"548","O6","FINANCE",5331.31,28
"549","O6","FINANCE",5388.54,29
"550","O6","FINANCE",5428.55,30
"551","O6","FINANCE",5449.71,31
"552","O6","FINANCE",5443.97,32
"553","O6","FINANCE",5397.71,33
"554","O6","FINANCE",5411.39,34
"555","O6","FINANCE",5354.93,35
"556","O6","FINANCE",5258.97,36
"557","O6","FINANCE",5280.07,37
"558","O6","FINANCE",5302.46,38
"559","O6","FINANCE",5295.03,39
"560","O6","FINANCE",5263.17,40
"561","O6","FINANCE",5283.56,41
"562","O6","FINANCE",5240.06,42
"563","O6","FINANCE",5242.06,43
"564","O6","FINANCE",5186.83,44
"565","O6","FINANCE",5068.68,45
"566","O6","FINANCE",4875.94,46
"567","O6","FINANCE",4847.1,47
"568","O6","FINANCE",4912.26,48
"569","O6","FINANCE",4941.37,49
"570","O6","FINANCE",4861.49,50
"571","O6","FINANCE",4900.79,51
"572","O6","FINANCE",4888.59,52
"573","O6","FINANCE",4883.63,53
"574","O6","FINANCE",4776.44,54
"575","O6","FINANCE",4712.3,55
"576","O6","FINANCE",4733.92,56
"577","O6","FINANCE",4639.9,57
"578","O6","FINANCE",4569.77,58
"579","O6","FINANCE",4427.49,59
"580","O6","FINANCE",4485.69,60
"581","O6","FINANCE",4630.68,61
"582","O6","FINANCE",4619.51,62
"583","O6","FINANCE",4660.55,63
"584","O6","FINANCE",4600.3,64
"585","O6","FINANCE",4630.48,65
"586","O6","FINANCE",4630.48,66
"587","O6","FINANCE",4622.74,67
"588","O6","FINANCE",4649.43,68
"589","O6","FINANCE",4609.01,69
"590","O6","FINANCE",4664.65,70
"591","O6","FINANCE",4658.66,71
"592","O6","FINANCE",4656.91,72
"593","O6","FINANCE",4674.64,73
"594","O6","FINANCE",4610.5,74
"595","O6","FINANCE",4576.58,75
"596","O6","FINANCE",4580.58,76
"597","O6","FINANCE",4605.27,77
"598","O6","FINANCE",4577.55,78
"599","O6","FINANCE",4522.17,79
"600","O6","FINANCE",4517.15,80
"601","O6","FINANCE",4402.59,81
"602","O6","FINANCE",4442.81,82
"603","O6","FINANCE",4415.86,83
"604","O6","FINANCE",4353.92,84
"605","O6","FINANCE",4396.59,85
"606","O6","FINANCE",4522.43,86
"607","O6","FINANCE",4538.62,87
"608","O6","FINANCE",4505.21,88
"609","O6","FINANCE",4524.42,89
"610","O6","FINANCE",4516.17,90
"611","O6","FINANCE",4532.62,91
"612","O6","FINANCE",4413.86,92
"613","O6","FINANCE",4363.65,93
"614","O6","FINANCE",4298.53,94
"615","O6","FINANCE",4354.94,95
"616","O6","FINANCE",4381.38,96
"617","O6","FINANCE",4332.24,97
"618","O6","FINANCE",4340.7,98
"619","O6","FINANCE",4456.54,99
"620","O6","FINANCE",4546.61,100
"621","O6","FINANCE",4566.85,101
"622","O6","FINANCE",4529.14,102
"623","O6","FINANCE",4530.88,103
"624","O7","FINANCE",4716.65,1
"625","O7","FINANCE",4687.35,2
"626","O7","FINANCE",4647.28,3
"627","O7","FINANCE",4639.75,4
"628","O7","FINANCE",4567.15,5
"629","O7","FINANCE",4563.62,6
"630","O7","FINANCE",4512.79,7
"631","O7","FINANCE",4555.88,8
"632","O7","FINANCE",4555.21,9
"633","O7","FINANCE",4519.2,10
"634","O7","FINANCE",4528.57,11
"635","O7","FINANCE",4562.54,12
"636","O7","FINANCE",4779.42,13
"637","O7","FINANCE",4841,14
"638","O7","FINANCE",4811.95,15
"639","O7","FINANCE",4771.52,16
"640","O7","FINANCE",4801.34,17
"641","O7","FINANCE",4888.8,18
"642","O7","FINANCE",4907.3,19
"643","O7","FINANCE",4893.77,20
"644","O7","FINANCE",4896.23,21
"645","O7","FINANCE",4997.98,22
"646","O7","FINANCE",5028.51,23
"647","O7","FINANCE",5009.56,24
"648","O7","FINANCE",5080.06,25
"649","O7","FINANCE",5114.54,26
"650","O7","FINANCE",5200.05,27
"651","O7","FINANCE",5174.89,28
"652","O7","FINANCE",5199.79,29
"653","O7","FINANCE",5317.32,30
"654","O7","FINANCE",5266.34,31
"655","O7","FINANCE",5302.05,32
"656","O7","FINANCE",5240.47,33
"657","O7","FINANCE",5330.13,34
"658","O7","FINANCE",5330.13,35
"659","O7","FINANCE",5329.67,36
"660","O7","FINANCE",5288.27,37
"661","O7","FINANCE",5286.79,38
"662","O7","FINANCE",5293.19,39
"663","O7","FINANCE",5298.36,40
"664","O7","FINANCE",5236.52,41
"665","O7","FINANCE",5293.65,42
"666","O7","FINANCE",5284.07,43
"667","O7","FINANCE",5341.25,44
"668","O7","FINANCE",5328.64,45
"669","O7","FINANCE",5427.22,46
"670","O7","FINANCE",5398.89,47
"671","O7","FINANCE",5373.01,48
"672","O7","FINANCE",5339.25,49
"673","O7","FINANCE",5320.04,50
"674","O7","FINANCE",5297.6,51
"675","O7","FINANCE",5330.9,52
"676","O7","FINANCE",5316.6,53
"677","O7","FINANCE",5303.28,54
"678","O7","FINANCE",5283.56,55
"679","O7","FINANCE",5198.3,56
"680","O7","FINANCE",5209.88,57
"681","O7","FINANCE",5189.7,58
"682","O7","FINANCE",5187.24,59
"683","O7","FINANCE",5203.73,60
"684","O7","FINANCE",5297.85,61
"685","O7","FINANCE",5315.58,62
"686","O7","FINANCE",5302.57,63
"687","O7","FINANCE",5302.57,64
"688","O7","FINANCE",5246.11,65
"689","O7","FINANCE",5340.22,66
"690","O7","FINANCE",5321.27,67
"691","O7","FINANCE",5325.93,68
"692","O7","FINANCE",5285.04,69
"693","O7","FINANCE",5322.5,70
"694","O7","FINANCE",5254.25,71
"695","O7","FINANCE",5260.91,72
"696","O7","FINANCE",5310.92,73
"697","O7","FINANCE",5340.48,74
"698","O7","FINANCE",5347.4,75
"699","O7","FINANCE",5437.31,76
"700","O7","FINANCE",5482.19,77
"701","O7","FINANCE",5479.94,78
"702","O7","FINANCE",5423.79,79
"703","O7","FINANCE",5350.83,80
"704","O7","FINANCE",5355.54,81
"705","O7","FINANCE",5397.4,82
"706","O7","FINANCE",5363.89,83
"707","O7","FINANCE",5351.34,84
"708","O7","FINANCE",5286.02,85
"709","O7","FINANCE",5295.14,86
"710","O7","FINANCE",5375.22,87
"711","O7","FINANCE",5388.79,88
"712","O7","FINANCE",5391.97,89
"713","O7","FINANCE",5406.01,90
"714","O7","FINANCE",5375.93,91
"715","O7","FINANCE",5401.09,92
"716","O7","FINANCE",5477.73,93
"717","O7","FINANCE",5390.64,94
"718","O7","FINANCE",5389.2,95
"719","O7","FINANCE",5313.73,96
"720","O7","FINANCE",5268.55,97
"721","O7","FINANCE",5313.73,98
"722","O7","FINANCE",5299.75,99
"723","O7","FINANCE",5284.84,100
"724","O7","FINANCE",5300.93,101
"725","O7","FINANCE",5318.14,102
"726","O7","FINANCE",5313.48,103
"727","O7","FINANCE",5340.99,104
"728","O8","FINANCE",5585.38,1
"729","O8","FINANCE",5590.96,2
"730","O8","FINANCE",5556.28,3
"731","O8","FINANCE",5535.53,4
"732","O8","FINANCE",5498.48,5
"733","O8","FINANCE",5490.54,6
"734","O8","FINANCE",5508.48,7
"735","O8","FINANCE",5453.76,8
"736","O8","FINANCE",5470.05,9
"737","O8","FINANCE",5536.19,10
"738","O8","FINANCE",5512.01,11
"739","O8","FINANCE",5490.08,12
"740","O8","FINANCE",5397.6,13
"741","O8","FINANCE",5383.41,14
"742","O8","FINANCE",5395.76,15
"743","O8","FINANCE",5300,16
"744","O8","FINANCE",5274.13,17
"745","O8","FINANCE",5282.99,18
"746","O8","FINANCE",5316.04,19
"747","O8","FINANCE",5279.25,20
"748","O8","FINANCE",5374.09,21
"749","O8","FINANCE",5393.4,22
"750","O8","FINANCE",5357.28,23
"751","O8","FINANCE",5357.28,24
"752","O8","FINANCE",5367.07,25
"753","O8","FINANCE",5420.66,26
"754","O8","FINANCE",5394.58,27
"755","O8","FINANCE",5383.41,28
"756","O8","FINANCE",5416.46,29
"757","O8","FINANCE",5436.03,30
"758","O8","FINANCE",5447.92,31
"759","O8","FINANCE",5437.21,32
"760","O8","FINANCE",5422.04,33
"761","O8","FINANCE",5495.92,34
"762","O8","FINANCE",5493.36,35
"763","O8","FINANCE",5484.24,36
"764","O8","FINANCE",5438.85,37
"765","O8","FINANCE",5410.41,38
"766","O8","FINANCE",5449.09,39
"767","O8","FINANCE",5442.59,40
"768","O8","FINANCE",5468.41,41
