"","series","method","timestamp","origin_timestamp","actual","forecast","Lo80","Hi80","Lo95","Hi95"
"42","Y3","ARIMA",1976,1988,1692.5,NA,NA,NA,NA,NA
"43","Y3","ARIMA",1977,1988,2193.82,NA,NA,NA,NA,NA
"44","Y3","ARIMA",1978,1988,2459.68,NA,NA,NA,NA,NA
"45","Y3","ARIMA",1979,1988,3246.8,NA,NA,NA,NA,NA
"46","Y3","ARIMA",1980,1988,4748.86,NA,NA,NA,NA,NA
"47","Y3","ARIMA",1981,1988,5559.46,NA,NA,NA,NA,NA
"48","Y3","ARIMA",1982,1988,5292.42,NA,NA,NA,NA,NA
"49","Y3","ARIMA",1983,1988,5029.4,NA,NA,NA,NA,NA
"50","Y3","ARIMA",1984,1988,4753.6,NA,NA,NA,NA,NA
"51","Y3","ARIMA",1985,1988,4344.6,NA,NA,NA,NA,NA
"52","Y3","ARIMA",1986,1988,2897.4,NA,NA,NA,NA,NA
"53","Y3","ARIMA",1987,1988,3256.4,NA,NA,NA,NA,NA
"54","Y3","ARIMA",1988,1988,3525.2,NA,NA,NA,NA,NA
"55","Y3","ARIMA",1989,1988,3070.2,3525.2,2612.92669473074,4437.47330526926,2129.9983784209,4920.4016215791
"56","Y3","ARIMA",1990,1988,3601.6,3525.2,2235.05071909729,4815.34928090271,1552.08694451791,5498.31305548209
"57","Y3","ARIMA",1991,1988,3407.4,3525.2,1945.09628488485,5105.30371511515,1108.63990462252,5941.76009537748
"58","Y3","ARIMA",1992,1988,3500.6,3525.2,1700.65338946149,5349.74661053851,734.796756841805,6315.6032431582
"59","Y3","ARIMA",1993,1988,3437.8,3525.2,1485.29487535952,5565.10512464048,405.4343318312,6644.9656681688
"60","Y3","ARIMA",1994,1988,3007,3525.2,1290.59589612805,5759.80410387195,107.667938827543,6942.73206117246
"61","Y4","ARIMA",1975,1988,744.54,NA,NA,NA,NA,NA
"62","Y4","ARIMA",1976,1988,1105.16,NA,NA,NA,NA,NA
"63","Y4","ARIMA",1977,1988,1417.4,NA,NA,NA,NA,NA
"64","Y4","ARIMA",1978,1988,1838.04,NA,NA,NA,NA,NA
"65","Y4","ARIMA",1979,1988,2337.62,NA,NA,NA,NA,NA
"66","Y4","ARIMA",1980,1988,3094.88,NA,NA,NA,NA,NA
"67","Y4","ARIMA",1981,1988,4280.04,NA,NA,NA,NA,NA
"68","Y4","ARIMA",1982,1988,5070.2,NA,NA,NA,NA,NA
"69","Y4","ARIMA",1983,1988,3675.18,NA,NA,NA,NA,NA
"70","Y4","ARIMA",1984,1988,3667.38,NA,NA,NA,NA,NA
"71","Y4","ARIMA",1985,1988,3808.64,NA,NA,NA,NA,NA
"72","Y4","ARIMA",1986,1988,3114.42,NA,NA,NA,NA,NA
"73","Y4","ARIMA",1987,1988,3847.2,NA,NA,NA,NA,NA
"74","Y4","ARIMA",1988,1988,4632.3,NA,NA,NA,NA,NA
"75","Y4","ARIMA",1989,1988,4656,4632.3,3701.49599287722,5563.10400712278,3208.75811555703,6055.84188444298
"76","Y4","ARIMA",1990,1988,5228.52,4632.3,3315.94434921575,5948.65565078425,2619.10776041459,6645.49223958541
"77","Y4","ARIMA",1991,1988,5656.72,4632.3,3020.10016777465,6244.49983222535,2166.65312944242,7097.94687055758
"78","Y4","ARIMA",1992,1988,5077.02,4632.3,2770.69198575445,6493.90801424555,1785.21623111405,7479.38376888595
"79","Y4","ARIMA",1993,1988,5403.4,4632.3,2550.95896634427,6713.64103365573,1449.16357756736,7815.43642243264
"80","Y4","ARIMA",1994,1988,5009.52,4632.3,2352.30513201128,6912.29486798872,1145.3487556347,8119.2512443653
"81","Y5","ARIMA",1975,1988,4977.18,NA,NA,NA,NA,NA
"82","Y5","ARIMA",1976,1988,5248,NA,NA,NA,NA,NA
"83","Y5","ARIMA",1977,1988,5370,NA,NA,NA,NA,NA
"84","Y5","ARIMA",1978,1988,6184.89,NA,NA,NA,NA,NA
"85","Y5","ARIMA",1979,1988,7137.19,NA,NA,NA,NA,NA
"86","Y5","ARIMA",1980,1988,6743,NA,NA,NA,NA,NA
"87","Y5","ARIMA",1981,1988,7298,NA,NA,NA,NA,NA
"88","Y5","ARIMA",1982,1988,5260.29,NA,NA,NA,NA,NA
"89","Y5","ARIMA",1983,1988,4898.18,NA,NA,NA,NA,NA
"90","Y5","ARIMA",1984,1988,5392.04,NA,NA,NA,NA,NA
"91","Y5","ARIMA",1985,1988,5117.64,NA,NA,NA,NA,NA
"92","Y5","ARIMA",1986,1988,4332.9,NA,NA,NA,NA,NA
"93","Y5","ARIMA",1987,1988,4620.5,NA,NA,NA,NA,NA
"94","Y5","ARIMA",1988,1988,5488.8,NA,NA,NA,NA,NA
"95","Y5","ARIMA",1989,1988,5250.9,5500.71673353233,4540.37296228078,6461.06050478389,4031.99767841531,6969.43578864936
"96","Y5","ARIMA",1990,1988,4899.2,5507.74354644513,4392.87661743479,6622.61047545546,3802.70171499415,7212.78537789611
"97","Y5","ARIMA",1991,1988,4317.9,5511.88697212276,4348.08975438494,6675.68418986058,3732.01272172167,7291.76122252386
"98","Y5","ARIMA",1992,1988,4007.9,5514.33018166301,4333.99514200407,6694.66522132195,3709.16351524091,7319.49684808511
"99","Y5","ARIMA",1993,1988,4323.4,5515.77084292304,4329.73966149344,6701.80202435263,3701.89267942077,7329.6490064253
"100","Y5","ARIMA",1994,1988,4819.4,5516.62034225248,4328.61502204262,6704.62566246234,3699.72299402614,7333.51769047882
"101","Y6","ARIMA",1975,1988,1458.05,NA,NA,NA,NA,NA
"102","Y6","ARIMA",1976,1988,1931.53,NA,NA,NA,NA,NA
"103","Y6","ARIMA",1977,1988,2315.78,NA,NA,NA,NA,NA
"104","Y6","ARIMA",1978,1988,2573.11,NA,NA,NA,NA,NA
"105","Y6","ARIMA",1979,1988,2916.61,NA,NA,NA,NA,NA
"106","Y6","ARIMA",1980,1988,3018.94,NA,NA,NA,NA,NA
"107","Y6","ARIMA",1981,1988,3107.36,NA,NA,NA,NA,NA
"108","Y6","ARIMA",1982,1988,2912.45,NA,NA,NA,NA,NA
"109","Y6","ARIMA",1983,1988,3450.89,NA,NA,NA,NA,NA
"110","Y6","ARIMA",1984,1988,3816.85,NA,NA,NA,NA,NA
"111","Y6","ARIMA",1985,1988,3737.22,NA,NA,NA,NA,NA
"112","Y6","ARIMA",1986,1988,3739.97,NA,NA,NA,NA,NA
"113","Y6","ARIMA",1987,1988,3820.81,NA,NA,NA,NA,NA
"114","Y6","ARIMA",1988,1988,4094.63,NA,NA,NA,NA,NA
"115","Y6","ARIMA",1989,1988,4338.03,4297.44384615548,4013.44838960701,4581.43930270396,3863.11027615084,4731.77741616013
"116","Y6","ARIMA",1990,1988,4185.92,4500.25769231097,4098.62746600777,4901.88791861416,3886.01726701648,5114.49811760546
"117","Y6","ARIMA",1991,1988,3950.49,4703.07153846645,4211.17697860577,5194.96609832713,3950.78372778564,5455.35934914726
"118","Y6","ARIMA",1992,1988,3715.59,4905.88538462194,4337.89447152498,5473.87629771889,4037.21824461265,5774.55252463122
"119","Y6","ARIMA",1993,1988,3958.3,5108.69923077742,4473.66608463394,5743.7323769209,4137.49984333688,6079.89861821796
"120","Y6","ARIMA",1994,1988,4140.39,5311.5130769329,4615.86911912038,6007.15703474542,4247.61745226013,6375.40870160567
"121","Y7","ARIMA",1975,1988,2399.26,NA,NA,NA,NA,NA
"122","Y7","ARIMA",1976,1988,2910.52,NA,NA,NA,NA,NA
"123","Y7","ARIMA",1977,1988,3126.62,NA,NA,NA,NA,NA
"124","Y7","ARIMA",1978,1988,3475.14,NA,NA,NA,NA,NA
"125","Y7","ARIMA",1979,1988,3750.96,NA,NA,NA,NA,NA
"126","Y7","ARIMA",1980,1988,3752.72,NA,NA,NA,NA,NA
"127","Y7","ARIMA",1981,1988,4004.02,NA,NA,NA,NA,NA
"128","Y7","ARIMA",1982,1988,3737.38,NA,NA,NA,NA,NA
"129","Y7","ARIMA",1983,1988,4263.98,NA,NA,NA,NA,NA
"130","Y7","ARIMA",1984,1988,5121.08,NA,NA,NA,NA,NA
"131","Y7","ARIMA",1985,1988,5769.76,NA,NA,NA,NA,NA
"132","Y7","ARIMA",1986,1988,4387.62,NA,NA,NA,NA,NA
"133","Y7","ARIMA",1987,1988,4614.72,NA,NA,NA,NA,NA
"134","Y7","ARIMA",1988,1988,5128.51,NA,NA,NA,NA,NA
"135","Y7","ARIMA",1989,1988,5163.21,5128.51,4391.58865671874,5865.43134328126,4001.48606190637,6255.53393809363
"136","Y7","ARIMA",1990,1988,5089.94,5128.51,4086.34584192945,6170.67415807055,3534.65746162885,6722.36253837115
"137","Y7","ARIMA",1991,1988,4786.4,5128.51,3852.12479225496,6404.89520774504,3176.44727787546,7080.57272212454
"138","Y7","ARIMA",1992,1988,4926.47,5128.51,3654.66731343749,6602.35268656251,2874.46212381273,7382.55787618727
"139","Y7","ARIMA",1993,1988,5068.83,5128.51,3480.70378235265,6776.31621764735,2608.40786215312,7648.61213784688
"140","Y7","ARIMA",1994,1988,5318.19,5128.51,3323.42872839456,6933.59127160544,2367.87642376854,7889.14357623146
"141","Y8","ARIMA",1975,1988,420.06,NA,NA,NA,NA,NA
"142","Y8","ARIMA",1976,1988,423.66,NA,NA,NA,NA,NA
"143","Y8","ARIMA",1977,1988,476.43,NA,NA,NA,NA,NA
"144","Y8","ARIMA",1978,1988,576.81,NA,NA,NA,NA,NA
"145","Y8","ARIMA",1979,1988,743.19,NA,NA,NA,NA,NA
"146","Y8","ARIMA",1980,1988,881.73,NA,NA,NA,NA,NA
"147","Y8","ARIMA",1981,1988,1345.29,NA,NA,NA,NA,NA
"148","Y8","ARIMA",1982,1988,1371,NA,NA,NA,NA,NA
"149","Y8","ARIMA",1983,1988,1551.63,NA,NA,NA,NA,NA
"150","Y8","ARIMA",1984,1988,3146.37,NA,NA,NA,NA,NA
"151","Y8","ARIMA",1985,1988,3111.66,NA,NA,NA,NA,NA
"152","Y8","ARIMA",1986,1988,3572.88,NA,NA,NA,NA,NA
"153","Y8","ARIMA",1987,1988,7150.65,NA,NA,NA,NA,NA
"154","Y8","ARIMA",1988,1988,8288.37,NA,NA,NA,NA,NA
"155","Y8","ARIMA",1989,1988,8809.8,9648.38336837188,8272.45839343077,11024.308343313,7544.08770925204,11752.6790274917
"156","Y8","ARIMA",1990,1988,8953.5,11008.3967367438,8719.06177470638,13297.7316987811,7507.16105120593,14509.6324222816
"157","Y8","ARIMA",1991,1988,7991.01,12368.4101051156,9134.91453253615,15601.9056776951,7423.20537296555,17313.6148372657
"158","Y8","ARIMA",1992,1988,7294.08,13728.4234734875,9491.87709609576,17964.9698508793,7249.1849147231,20207.6620322519
"159","Y8","ARIMA",1993,1988,7163.37,15088.4368418594,9784.53376386315,20392.3399198557,6976.81707574707,23200.0566079717
"160","Y8","ARIMA",1994,1988,7478.31,16448.4502102313,10012.883405394,22884.0170150685,6606.10012717213,26290.8002932904
"161","Y9","ARIMA",1975,1988,1325.42,NA,NA,NA,NA,NA
"162","Y9","ARIMA",1976,1988,1801.76,NA,NA,NA,NA,NA
"163","Y9","ARIMA",1977,1988,1996.05,NA,NA,NA,NA,NA
"164","Y9","ARIMA",1978,1988,2865.77,NA,NA,NA,NA,NA
"165","Y9","ARIMA",1979,1988,3543.31,NA,NA,NA,NA,NA
"166","Y9","ARIMA",1980,1988,4826.29,NA,NA,NA,NA,NA
"167","Y9","ARIMA",1981,1988,6073.39,NA,NA,NA,NA,NA
"168","Y9","ARIMA",1982,1988,7335.71,NA,NA,NA,NA,NA
"169","Y9","ARIMA",1983,1988,5300.43,NA,NA,NA,NA,NA
"170","Y9","ARIMA",1984,1988,4401.13,NA,NA,NA,NA,NA
"171","Y9","ARIMA",1985,1988,4168.4,NA,NA,NA,NA,NA
"172","Y9","ARIMA",1986,1988,4660.26,NA,NA,NA,NA,NA
"173","Y9","ARIMA",1987,1988,3924.48,NA,NA,NA,NA,NA
"174","Y9","ARIMA",1988,1988,5132.45,NA,NA,NA,NA,NA
"175","Y9","ARIMA",1989,1988,6277.6,5132.45,3825.3916127788,6439.5083872212,3133.47669801201,7131.42330198799
"176","Y9","ARIMA",1990,1988,7446.28,5132.45,3283.99030197827,6980.90969802173,2305.47484550686,7959.42515449314
"177","Y9","ARIMA",1991,1988,6741.69,5132.45,2868.55846487384,7396.34153512616,1670.12667798308,8594.77332201692
"178","Y9","ARIMA",1992,1988,6600.69,5132.45,2518.33322555759,7746.56677444241,1134.50339602402,9130.39660397598
"179","Y9","ARIMA",1993,1988,7850.17,5132.45,2209.77859561214,8055.12140438786,662.609811547639,9602.29018845236
"180","Y9","ARIMA",1994,1988,8485.26,5132.45,1930.82388728294,8334.07611271706,235.985400682997,10028.914599317
"181","Y10","ARIMA",1975,1988,2160.04,NA,NA,NA,NA,NA
"182","Y10","ARIMA",1976,1988,2553.48,NA,NA,NA,NA,NA
"183","Y10","ARIMA",1977,1988,2901.18,NA,NA,NA,NA,NA
"184","Y10","ARIMA",1978,1988,3205.21,NA,NA,NA,NA,NA
"185","Y10","ARIMA",1979,1988,4059.58,NA,NA,NA,NA,NA
"186","Y10","ARIMA",1980,1988,4742.69,NA,NA,NA,NA,NA
"187","Y10","ARIMA",1981,1988,5063.38,NA,NA,NA,NA,NA
"188","Y10","ARIMA",1982,1988,6154.5,NA,NA,NA,NA,NA
"189","Y10","ARIMA",1983,1988,7146.27,NA,NA,NA,NA,NA
"190","Y10","ARIMA",1984,1988,7839,NA,NA,NA,NA,NA
"191","Y10","ARIMA",1985,1988,8163.77,NA,NA,NA,NA,NA
"192","Y10","ARIMA",1986,1988,8892,NA,NA,NA,NA,NA
"193","Y10","ARIMA",1987,1988,9344,NA,NA,NA,NA,NA
"194","Y10","ARIMA",1988,1988,9551,NA,NA,NA,NA,NA
"195","Y10","ARIMA",1989,1988,10042.9,10119.535384615,9749.1198356408,10489.9509335891,9553.03368868478,10686.0370805451
"196","Y10","ARIMA",1990,1988,10173,10688.0707692299,10164.2240761568,11211.917462303,9886.9163877381,11489.2251507217
"197","Y10","ARIMA",1991,1988,8751,11256.6061538449,10615.0276031081,11898.1847045816,10275.3964339199,12237.8158737699
"198","Y10","ARIMA",1992,1988,3472,11825.1415384598,11084.3104405115,12565.9726364082,10692.1381465995,12958.1449303202
"199","Y10","ARIMA",1993,1988,3187,12393.6769230748,11565.4025756457,13221.9512705039,11126.940621606,13660.4132245436
"200","Y10","ARIMA",1994,1988,3058,12962.2123076897,12054.8832199101,13869.5413954694,11574.5722142395,14349.85240114
"201","Y11","ARIMA",1975,1988,1339.91,NA,NA,NA,NA,NA
"202","Y11","ARIMA",1976,1988,1569.73,NA,NA,NA,NA,NA
"203","Y11","ARIMA",1977,1988,1751.86,NA,NA,NA,NA,NA
"204","Y11","ARIMA",1978,1988,1965.37,NA,NA,NA,NA,NA
"205","Y11","ARIMA",1979,1988,2246.05,NA,NA,NA,NA,NA
"206","Y11","ARIMA",1980,1988,2495.9,NA,NA,NA,NA,NA
"207","Y11","ARIMA",1981,1988,2724,NA,NA,NA,NA,NA
"208","Y11","ARIMA",1982,1988,2650,NA,NA,NA,NA,NA
"209","Y11","ARIMA",1983,1988,2679.7,NA,NA,NA,NA,NA
"210","Y11","ARIMA",1984,1988,2794.7,NA,NA,NA,NA,NA
"211","Y11","ARIMA",1985,1988,2828.5,NA,NA,NA,NA,NA
"212","Y11","ARIMA",1986,1988,3521.1,NA,NA,NA,NA,NA
"213","Y11","ARIMA",1987,1988,3931.5,NA,NA,NA,NA,NA
"214","Y11","ARIMA",1988,1988,4941.4,NA,NA,NA,NA,NA
"215","Y11","ARIMA",1989,1988,5388.4,5218.43769230769,4845.57260147447,5591.30278314091,4648.18974538657,5788.68563922882
"216","Y11","ARIMA",1990,1988,5766.2,5495.47538461538,4968.16451622357,6022.7862530072,4689.02300416412,6301.92776506665
"217","Y11","ARIMA",1991,1988,5937.9,5772.51307692308,5126.69179523116,6418.33435861499,4784.81465994385,6760.21149390231
"218","Y11","ARIMA",1992,1988,5627.4,6049.55076923077,5303.82058756433,6795.28095089721,4909.05487538852,7190.04666307302
"219","Y11","ARIMA",1993,1988,5982.7,6326.58846153846,5492.83677199875,7160.34015107817,5051.47528819313,7601.70163488379
"220","Y11","ARIMA",1994,1988,5931.6,6603.62615384615,5690.29693840827,7516.95536928404,5206.80965701969,8000.44265067262
"221","Y12","ARIMA",1975,1988,490.58,NA,NA,NA,NA,NA
"222","Y12","ARIMA",1976,1988,555.83,NA,NA,NA,NA,NA
"223","Y12","ARIMA",1977,1988,680,NA,NA,NA,NA,NA
"224","Y12","ARIMA",1978,1988,864,NA,NA,NA,NA,NA
"225","Y12","ARIMA",1979,1988,1180.5,NA,NA,NA,NA,NA
"226","Y12","ARIMA",1980,1988,1549.5,NA,NA,NA,NA,NA
"227","Y12","ARIMA",1981,1988,1789,NA,NA,NA,NA,NA
"228","Y12","ARIMA",1982,1988,2127,NA,NA,NA,NA,NA
"229","Y12","ARIMA",1983,1988,2355,NA,NA,NA,NA,NA
"230","Y12","ARIMA",1984,1988,3022,NA,NA,NA,NA,NA
"231","Y12","ARIMA",1985,1988,3252.5,NA,NA,NA,NA,NA
"232","Y12","ARIMA",1986,1988,3551,NA,NA,NA,NA,NA
"233","Y12","ARIMA",1987,1988,4045,NA,NA,NA,NA,NA
"234","Y12","ARIMA",1988,1988,4915.5,NA,NA,NA,NA,NA
"235","Y12","ARIMA",1989,1988,5949.5,5786,5491.47859001136,6080.52140998864,5335.56837338934,6236.43162661066
"236","Y12","ARIMA",1990,1988,6616.5,6656.5,5997.93010643632,7315.06989356368,5649.30426368277,7663.69573631723
"237","Y12","ARIMA",1991,1988,7247,7527,6425.00179075293,8628.99820924707,5841.63917705563,9212.36082294437
"238","Y12","ARIMA",1992,1988,8205,8397.5,6784.33980080995,10010.6601991901,5930.38437491599,10864.615625084
"239","Y12","ARIMA",1993,1988,10158.5,9268,7083.77076482497,11452.229235175,5927.50965219,12608.49034781
"240","Y12","ARIMA",1994,1988,12495.5,10138.5,7328.94481355244,12948.0551864476,5841.65613818093,14435.3438618191
"241","Y13","ARIMA",1975,1988,1443.65,NA,NA,NA,NA,NA
"242","Y13","ARIMA",1976,1988,1630.42,NA,NA,NA,NA,NA
"243","Y13","ARIMA",1977,1988,1813.32,NA,NA,NA,NA,NA
"244","Y13","ARIMA",1978,1988,2107.61,NA,NA,NA,NA,NA
"245","Y13","ARIMA",1979,1988,2286.28,NA,NA,NA,NA,NA
"246","Y13","ARIMA",1980,1988,2621.3,NA,NA,NA,NA,NA
"247","Y13","ARIMA",1981,1988,2907,NA,NA,NA,NA,NA
"248","Y13","ARIMA",1982,1988,3436.4,NA,NA,NA,NA,NA
"249","Y13","ARIMA",1983,1988,4018,NA,NA,NA,NA,NA
"250","Y13","ARIMA",1984,1988,4593.7,NA,NA,NA,NA,NA
"251","Y13","ARIMA",1985,1988,5005.6,NA,NA,NA,NA,NA
"252","Y13","ARIMA",1986,1988,5125,NA,NA,NA,NA,NA
"253","Y13","ARIMA",1987,1988,5421.7,NA,NA,NA,NA,NA
"254","Y13","ARIMA",1988,1988,5968.1,NA,NA,NA,NA,NA
"255","Y13","ARIMA",1989,1988,6271,6316.1346153838,6104.73715195218,6527.53207881543,5992.83009460704,6639.43913616057
"256","Y13","ARIMA",1990,1988,6901.8,6664.16923076761,6365.20807093133,6963.13039060388,6206.94759270857,7121.39086882664
"257","Y13","ARIMA",1991,1988,6479.2,7012.20384615141,6646.05269889665,7378.35499340617,6452.22398984934,7572.18370245348
"258","Y13","ARIMA",1992,1988,6452.3,7360.23846153521,6937.44353467196,7783.03338839847,6713.62941998168,8006.84750308875
"259","Y13","ARIMA",1993,1988,6271.6,7708.27307691901,7235.57397841487,8180.97217542316,6985.34219102917,8431.20396280886
"260","Y13","ARIMA",1994,1988,6405.2,8056.30769230282,7538.49177397666,8574.12361062897,7264.3765848647,8848.23879974094
"261","Y14","ARIMA",1975,1988,2273.5,NA,NA,NA,NA,NA
"262","Y14","ARIMA",1976,1988,2352.84,NA,NA,NA,NA,NA
"263","Y14","ARIMA",1977,1988,2629.14,NA,NA,NA,NA,NA
"264","Y14","ARIMA",1978,1988,3052.24,NA,NA,NA,NA,NA
"265","Y14","ARIMA",1979,1988,3439.48,NA,NA,NA,NA,NA
"266","Y14","ARIMA",1980,1988,3705.92,NA,NA,NA,NA,NA
"267","Y14","ARIMA",1981,1988,3461.24,NA,NA,NA,NA,NA
"268","Y14","ARIMA",1982,1988,3191.68,NA,NA,NA,NA,NA
"269","Y14","ARIMA",1983,1988,2831.08,NA,NA,NA,NA,NA
"270","Y14","ARIMA",1984,1988,2540.18,NA,NA,NA,NA,NA
"271","Y14","ARIMA",1985,1988,2374.22,NA,NA,NA,NA,NA
"272","Y14","ARIMA",1986,1988,1519.1,NA,NA,NA,NA,NA
"273","Y14","ARIMA",1987,1988,1710.2,NA,NA,NA,NA,NA
"274","Y14","ARIMA",1988,1988,3871,NA,NA,NA,NA,NA
"275","Y14","ARIMA",1989,1988,4010.8,2782.27285714286,1868.37285052812,3696.17286375759,1384.58341054255,4179.96230374317
"276","Y14","ARIMA",1990,1988,4120.8,2782.27285714286,1868.37285052812,3696.17286375759,1384.58341054255,4179.96230374317
"277","Y14","ARIMA",1991,1988,4084.2,2782.27285714286,1868.37285052812,3696.17286375759,1384.58341054255,4179.96230374317
"278","Y14","ARIMA",1992,1988,4330.2,2782.27285714286,1868.37285052812,3696.17286375759,1384.58341054255,4179.96230374317
"279","Y14","ARIMA",1993,1988,4552.4,2782.27285714286,1868.37285052812,3696.17286375759,1384.58341054255,4179.96230374317
"280","Y14","ARIMA",1994,1988,4724,2782.27285714286,1868.37285052812,3696.17286375759,1384.58341054255,4179.96230374317
"281","Y15","ARIMA",1975,1988,1563.67,NA,NA,NA,NA,NA
"282","Y15","ARIMA",1976,1988,1757.13,NA,NA,NA,NA,NA
"283","Y15","ARIMA",1977,1988,1990.16,NA,NA,NA,NA,NA
"284","Y15","ARIMA",1978,1988,2330.83,NA,NA,NA,NA,NA
"285","Y15","ARIMA",1979,1988,2720.18,NA,NA,NA,NA,NA
"286","Y15","ARIMA",1980,1988,3039.77,NA,NA,NA,NA,NA
"287","Y15","ARIMA",1981,1988,3254,NA,NA,NA,NA,NA
"288","Y15","ARIMA",1982,1988,3300.5,NA,NA,NA,NA,NA
"289","Y15","ARIMA",1983,1988,3519.5,NA,NA,NA,NA,NA
"290","Y15","ARIMA",1984,1988,3852.5,NA,NA,NA,NA,NA
"291","Y15","ARIMA",1985,1988,3923,NA,NA,NA,NA,NA
"292","Y15","ARIMA",1986,1988,4301,NA,NA,NA,NA,NA
"293","Y15","ARIMA",1987,1988,4714.5,NA,NA,NA,NA,NA
"294","Y15","ARIMA",1988,1988,5290.5,NA,NA,NA,NA,NA
"295","Y15","ARIMA",1989,1988,5995,5577.17923076887,5391.96912391668,5762.38933762107,5293.92481575917,5860.43364577858
"296","Y15","ARIMA",1990,1988,6510.5,5863.85846153775,5601.93181653881,6125.78510653669,5463.27622622897,6264.44069684653
"297","Y15","ARIMA",1991,1988,6670,6150.53769230662,5829.74437716337,6471.33100744988,5659.92665404161,6641.14873057164
"298","Y15","ARIMA",1992,1988,6941.5,6437.2169230755,6066.79670937112,6807.63713677988,5870.70809305609,7003.72575309491
"299","Y15","ARIMA",1993,1988,7010,6723.89615384437,6309.75376480287,7138.03854288587,6090.52002695573,7357.27228073301
"300","Y15","ARIMA",1994,1988,7539.5,7010.57538461325,6556.90512761903,7464.24564160747,6316.74660044892,7704.40416877757
"301","Y16","ARIMA",1975,1988,3149.1,NA,NA,NA,NA,NA
"302","Y16","ARIMA",1976,1988,3393.8,NA,NA,NA,NA,NA
"303","Y16","ARIMA",1977,1988,3756.3,NA,NA,NA,NA,NA
"304","Y16","ARIMA",1978,1988,4058.4,NA,NA,NA,NA,NA
"305","Y16","ARIMA",1979,1988,4600.58,NA,NA,NA,NA,NA
