"","series","method","timestamp","origin_timestamp","actual","forecast","Lo80","Hi80","Lo95","Hi95"
"25","Q1","ARIMA",1990 Q1,1992 Q4,5677.2,NA,NA,NA,NA,NA
"26","Q1","ARIMA",1990 Q2,1992 Q4,5725.85,NA,NA,NA,NA,NA
"27","Q1","ARIMA",1990 Q3,1992 Q4,5742,NA,NA,NA,NA,NA
"28","Q1","ARIMA",1990 Q4,1992 Q4,5706.6,NA,NA,NA,NA,NA
"29","Q1","ARIMA",1991 Q1,1992 Q4,5591.95,NA,NA,NA,NA,NA
"30","Q1","ARIMA",1991 Q2,1992 Q4,5605.15,NA,NA,NA,NA,NA
"31","Q1","ARIMA",1991 Q3,1992 Q4,5630,NA,NA,NA,NA,NA
"32","Q1","ARIMA",1991 Q4,1992 Q4,5589.2,NA,NA,NA,NA,NA
"33","Q1","ARIMA",1992 Q1,1992 Q4,5551.25,NA,NA,NA,NA,NA
"34","Q1","ARIMA",1992 Q2,1992 Q4,5592.15,NA,NA,NA,NA,NA
"35","Q1","ARIMA",1992 Q3,1992 Q4,5481.6,NA,NA,NA,NA,NA
"36","Q1","ARIMA",1992 Q4,1992 Q4,5511.55,NA,NA,NA,NA,NA
"37","Q1","ARIMA",1993 Q1,1992 Q4,5531.5,5457.65289140728,5016.03571881604,5899.27006399851,4782.25770911088,6133.04807370367
"38","Q1","ARIMA",1993 Q2,1992 Q4,5670.6,5500.49702464412,4911.86779273987,6089.12625654837,4600.26629979651,6400.72774949172
"39","Q1","ARIMA",1993 Q3,1992 Q4,5730,5455.74769802022,4774.49264264793,6137.00275339252,4413.85800062976,6497.63739541069
"40","Q1","ARIMA",1993 Q4,1992 Q4,5798.45,5467.46209841588,4722.17268214516,6212.75151468661,4327.6402970756,6607.28389975617
"41","Q1","ARIMA",1994 Q1,1992 Q4,5809.05,5428.89303544268,4513.8644825299,6343.92158835546,4029.47762622133,6828.30844466403
"42","Q1","ARIMA",1994 Q2,1992 Q4,5707.05,5478.82970795341,4451.14210911614,6506.51730679069,3907.11715636088,7050.54225954594
"43","Q1","ARIMA",1994 Q3,1992 Q4,5661.75,5414.63034212312,4307.33007644831,6521.93060779794,3721.16072362049,7108.09996062576
"44","Q1","ARIMA",1994 Q4,1992 Q4,6176.6,5439.77119351136,4274.38900485615,6605.15338216657,3657.47293927136,7222.06944775135
"45","Q2","ARIMA",1984 Q1,1992 Q4,1522,NA,NA,NA,NA,NA
"46","Q2","ARIMA",1984 Q2,1992 Q4,1537.8,NA,NA,NA,NA,NA
"47","Q2","ARIMA",1984 Q3,1992 Q4,1602.6,NA,NA,NA,NA,NA
"48","Q2","ARIMA",1984 Q4,1992 Q4,1697,NA,NA,NA,NA,NA
"49","Q2","ARIMA",1985 Q1,1992 Q4,1718.8,NA,NA,NA,NA,NA
"50","Q2","ARIMA",1985 Q2,1992 Q4,1746.6,NA,NA,NA,NA,NA
"51","Q2","ARIMA",1985 Q3,1992 Q4,1787.2,NA,NA,NA,NA,NA
"52","Q2","ARIMA",1985 Q4,1992 Q4,1849.2,NA,NA,NA,NA,NA
"53","Q2","ARIMA",1986 Q1,1992 Q4,2032.6,NA,NA,NA,NA,NA
"54","Q2","ARIMA",1986 Q2,1992 Q4,2084.8,NA,NA,NA,NA,NA
"55","Q2","ARIMA",1986 Q3,1992 Q4,2163,NA,NA,NA,NA,NA
"56","Q2","ARIMA",1986 Q4,1992 Q4,2213.6,NA,NA,NA,NA,NA
"57","Q2","ARIMA",1987 Q1,1992 Q4,2298.2,NA,NA,NA,NA,NA
"58","Q2","ARIMA",1987 Q2,1992 Q4,2314.2,NA,NA,NA,NA,NA
"59","Q2","ARIMA",1987 Q3,1992 Q4,2440.8,NA,NA,NA,NA,NA
"60","Q2","ARIMA",1987 Q4,1992 Q4,2513.2,NA,NA,NA,NA,NA
"61","Q2","ARIMA",1988 Q1,1992 Q4,2492.6,NA,NA,NA,NA,NA
"62","Q2","ARIMA",1988 Q2,1992 Q4,2569.4,NA,NA,NA,NA,NA
"63","Q2","ARIMA",1988 Q3,1992 Q4,2573.6,NA,NA,NA,NA,NA
"64","Q2","ARIMA",1988 Q4,1992 Q4,2521.6,NA,NA,NA,NA,NA
"65","Q2","ARIMA",1989 Q1,1992 Q4,2598.6,NA,NA,NA,NA,NA
"66","Q2","ARIMA",1989 Q2,1992 Q4,2579.4,NA,NA,NA,NA,NA
"67","Q2","ARIMA",1989 Q3,1992 Q4,2580.8,NA,NA,NA,NA,NA
"68","Q2","ARIMA",1989 Q4,1992 Q4,2655.6,NA,NA,NA,NA,NA
"69","Q2","ARIMA",1990 Q1,1992 Q4,2758.2,NA,NA,NA,NA,NA
"70","Q2","ARIMA",1990 Q2,1992 Q4,2778.8,NA,NA,NA,NA,NA
"71","Q2","ARIMA",1990 Q3,1992 Q4,2801.6,NA,NA,NA,NA,NA
"72","Q2","ARIMA",1990 Q4,1992 Q4,2918.2,NA,NA,NA,NA,NA
"73","Q2","ARIMA",1991 Q1,1992 Q4,3014.6,NA,NA,NA,NA,NA
"74","Q2","ARIMA",1991 Q2,1992 Q4,3039.8,NA,NA,NA,NA,NA
"75","Q2","ARIMA",1991 Q3,1992 Q4,3223.6,NA,NA,NA,NA,NA
"76","Q2","ARIMA",1991 Q4,1992 Q4,3156.8,NA,NA,NA,NA,NA
"77","Q2","ARIMA",1992 Q1,1992 Q4,3342.2,NA,NA,NA,NA,NA
"78","Q2","ARIMA",1992 Q2,1992 Q4,3404.4,NA,NA,NA,NA,NA
"79","Q2","ARIMA",1992 Q3,1992 Q4,3638.4,NA,NA,NA,NA,NA
"80","Q2","ARIMA",1992 Q4,1992 Q4,3629.4,NA,NA,NA,NA,NA
"81","Q2","ARIMA",1993 Q1,1992 Q4,3799.2,3712.9183115853,3630.01894710916,3795.81767606144,3586.1346744045,3839.7019487661
"82","Q2","ARIMA",1993 Q2,1992 Q4,3972.6,3766.69583418496,3666.51378910225,3866.87787926768,3613.48061792775,3919.91105044218
"83","Q2","ARIMA",1993 Q3,1992 Q4,4078.2,3830.0337834108,3710.71194751631,3949.35561930528,3647.54678311362,4012.52078370797
"84","Q2","ARIMA",1993 Q4,1992 Q4,4090,3890.29845313088,3755.80101472844,4024.79589153332,3684.60237162389,4095.99453463787
"85","Q2","ARIMA",1994 Q1,1992 Q4,4240.2,3951.55105438266,3803.05161264693,4100.05049611839,3724.44075671575,4178.66135204957
"86","Q2","ARIMA",1994 Q2,1992 Q4,4320.8,4012.48607673884,3851.30647806088,4173.66567541679,3765.98315251419,4258.98900096348
"87","Q2","ARIMA",1994 Q3,1992 Q4,4268.4,4073.52318750063,3900.55754193043,4246.48883307083,3808.99506003801,4338.05131496326
"88","Q2","ARIMA",1994 Q4,1992 Q4,4292.6,4134.52748108627,3950.53923078377,4318.51573138877,3853.14173441271,4415.91322775983
"89","Q3","ARIMA",1983 Q3,1992 Q4,1549.72,NA,NA,NA,NA,NA
"90","Q3","ARIMA",1983 Q4,1992 Q4,1615.08,NA,NA,NA,NA,NA
"91","Q3","ARIMA",1984 Q1,1992 Q4,1620.33,NA,NA,NA,NA,NA
"92","Q3","ARIMA",1984 Q2,1992 Q4,1634.41,NA,NA,NA,NA,NA
"93","Q3","ARIMA",1984 Q3,1992 Q4,1675.18,NA,NA,NA,NA,NA
"94","Q3","ARIMA",1984 Q4,1992 Q4,1675.56,NA,NA,NA,NA,NA
"95","Q3","ARIMA",1985 Q1,1992 Q4,1758.63,NA,NA,NA,NA,NA
"96","Q3","ARIMA",1985 Q2,1992 Q4,1813.42,NA,NA,NA,NA,NA
"97","Q3","ARIMA",1985 Q3,1992 Q4,1781.78,NA,NA,NA,NA,NA
"98","Q3","ARIMA",1985 Q4,1992 Q4,1777.58,NA,NA,NA,NA,NA
"99","Q3","ARIMA",1986 Q1,1992 Q4,1861.23,NA,NA,NA,NA,NA
"100","Q3","ARIMA",1986 Q2,1992 Q4,1892.73,NA,NA,NA,NA,NA
"101","Q3","ARIMA",1986 Q3,1992 Q4,1855.28,NA,NA,NA,NA,NA
"102","Q3","ARIMA",1986 Q4,1992 Q4,2476.07,NA,NA,NA,NA,NA
"103","Q3","ARIMA",1987 Q1,1992 Q4,2557.42,NA,NA,NA,NA,NA
"104","Q3","ARIMA",1987 Q2,1992 Q4,2671.19,NA,NA,NA,NA,NA
"105","Q3","ARIMA",1987 Q3,1992 Q4,2676.97,NA,NA,NA,NA,NA
"106","Q3","ARIMA",1987 Q4,1992 Q4,2701.72,NA,NA,NA,NA,NA
"107","Q3","ARIMA",1988 Q1,1992 Q4,2804.13,NA,NA,NA,NA,NA
"108","Q3","ARIMA",1988 Q2,1992 Q4,2874.18,NA,NA,NA,NA,NA
"109","Q3","ARIMA",1988 Q3,1992 Q4,2888.41,NA,NA,NA,NA,NA
"110","Q3","ARIMA",1988 Q4,1992 Q4,2908.03,NA,NA,NA,NA,NA
"111","Q3","ARIMA",1989 Q1,1992 Q4,3045.86,NA,NA,NA,NA,NA
"112","Q3","ARIMA",1989 Q2,1992 Q4,3241.99,NA,NA,NA,NA,NA
"113","Q3","ARIMA",1989 Q3,1992 Q4,3329.31,NA,NA,NA,NA,NA
"114","Q3","ARIMA",1989 Q4,1992 Q4,3276.79,NA,NA,NA,NA,NA
"115","Q3","ARIMA",1990 Q1,1992 Q4,3516.1,NA,NA,NA,NA,NA
"116","Q3","ARIMA",1990 Q2,1992 Q4,3613.5,NA,NA,NA,NA,NA
"117","Q3","ARIMA",1990 Q3,1992 Q4,3619.21,NA,NA,NA,NA,NA
"118","Q3","ARIMA",1990 Q4,1992 Q4,3663.33,NA,NA,NA,NA,NA
"119","Q3","ARIMA",1991 Q1,1992 Q4,3891.86,NA,NA,NA,NA,NA
"120","Q3","ARIMA",1991 Q2,1992 Q4,4205.34,NA,NA,NA,NA,NA
"121","Q3","ARIMA",1991 Q3,1992 Q4,4235.5,NA,NA,NA,NA,NA
"122","Q3","ARIMA",1991 Q4,1992 Q4,4541.31,NA,NA,NA,NA,NA
"123","Q3","ARIMA",1992 Q1,1992 Q4,4863.54,NA,NA,NA,NA,NA
"124","Q3","ARIMA",1992 Q2,1992 Q4,5080.75,NA,NA,NA,NA,NA
"125","Q3","ARIMA",1992 Q3,1992 Q4,5326.9,NA,NA,NA,NA,NA
"126","Q3","ARIMA",1992 Q4,1992 Q4,5383.65,NA,NA,NA,NA,NA
"127","Q3","ARIMA",1993 Q1,1992 Q4,5405.5,5546.99298722598,5372.35908718141,5721.62688727054,5279.91348471555,5814.07248973641
"128","Q3","ARIMA",1993 Q2,1992 Q4,5935.5,5710.33597445196,5446.82030152116,5973.85164738275,5307.32353063607,6113.34841826784
"129","Q3","ARIMA",1993 Q3,1992 Q4,5864.65,5873.67896167794,5530.36910154561,6216.98882181026,5348.63183951169,6398.72608384418
"130","Q3","ARIMA",1993 Q4,1992 Q4,5800.1,6037.02194890391,5616.55604403839,6457.48785376944,5393.97483911925,6680.06905868858
"131","Q3","ARIMA",1994 Q1,1992 Q4,5853.55,6200.36493612989,5703.11108877527,6697.61878348452,5439.88080252823,6960.84906973155
"132","Q3","ARIMA",1994 Q2,1992 Q4,5948,6363.70792335587,5788.98866816622,6938.42717854552,5484.75067210027,7242.66517461147
"133","Q3","ARIMA",1994 Q3,1992 Q4,5970,6527.05091058185,5873.64046879003,7180.46135237366,5527.74587482222,7526.35594634148
"134","Q3","ARIMA",1994 Q4,1992 Q4,5692,6690.39389780783,5956.75811232748,7424.02968328817,5568.39478675358,7812.39300886208
"135","Q4","ARIMA",1984 Q1,1992 Q4,2182.6,NA,NA,NA,NA,NA
"136","Q4","ARIMA",1984 Q2,1992 Q4,2189.8,NA,NA,NA,NA,NA
"137","Q4","ARIMA",1984 Q3,1992 Q4,2136.7,NA,NA,NA,NA,NA
"138","Q4","ARIMA",1984 Q4,1992 Q4,2155.6,NA,NA,NA,NA,NA
"139","Q4","ARIMA",1985 Q1,1992 Q4,2141.8,NA,NA,NA,NA,NA
"140","Q4","ARIMA",1985 Q2,1992 Q4,2267.34,NA,NA,NA,NA,NA
"141","Q4","ARIMA",1985 Q3,1992 Q4,2308.44,NA,NA,NA,NA,NA
"142","Q4","ARIMA",1985 Q4,1992 Q4,2428.4,NA,NA,NA,NA,NA
"143","Q4","ARIMA",1986 Q1,1992 Q4,2443.7,NA,NA,NA,NA,NA
"144","Q4","ARIMA",1986 Q2,1992 Q4,2519.86,NA,NA,NA,NA,NA
"145","Q4","ARIMA",1986 Q3,1992 Q4,2585,NA,NA,NA,NA,NA
"146","Q4","ARIMA",1986 Q4,1992 Q4,2580.4,NA,NA,NA,NA,NA
"147","Q4","ARIMA",1987 Q1,1992 Q4,2593.5,NA,NA,NA,NA,NA
"148","Q4","ARIMA",1987 Q2,1992 Q4,2730.16,NA,NA,NA,NA,NA
"149","Q4","ARIMA",1987 Q3,1992 Q4,2772.74,NA,NA,NA,NA,NA
"150","Q4","ARIMA",1987 Q4,1992 Q4,2890.2,NA,NA,NA,NA,NA
"151","Q4","ARIMA",1988 Q1,1992 Q4,4181.36,NA,NA,NA,NA,NA
"152","Q4","ARIMA",1988 Q2,1992 Q4,4341.4,NA,NA,NA,NA,NA
"153","Q4","ARIMA",1988 Q3,1992 Q4,4391.8,NA,NA,NA,NA,NA
"154","Q4","ARIMA",1988 Q4,1992 Q4,4592.8,NA,NA,NA,NA,NA
"155","Q4","ARIMA",1989 Q1,1992 Q4,4651.6,NA,NA,NA,NA,NA
"156","Q4","ARIMA",1989 Q2,1992 Q4,4671.4,NA,NA,NA,NA,NA
"157","Q4","ARIMA",1989 Q3,1992 Q4,4737.4,NA,NA,NA,NA,NA
"158","Q4","ARIMA",1989 Q4,1992 Q4,4730.4,NA,NA,NA,NA,NA
"159","Q4","ARIMA",1990 Q1,1992 Q4,4604.6,NA,NA,NA,NA,NA
"160","Q4","ARIMA",1990 Q2,1992 Q4,4663.8,NA,NA,NA,NA,NA
"161","Q4","ARIMA",1990 Q3,1992 Q4,4767.6,NA,NA,NA,NA,NA
"162","Q4","ARIMA",1990 Q4,1992 Q4,4825,NA,NA,NA,NA,NA
"163","Q4","ARIMA",1991 Q1,1992 Q4,4808,NA,NA,NA,NA,NA
"164","Q4","ARIMA",1991 Q2,1992 Q4,4840,NA,NA,NA,NA,NA
"165","Q4","ARIMA",1991 Q3,1992 Q4,4958,NA,NA,NA,NA,NA
"166","Q4","ARIMA",1991 Q4,1992 Q4,4834,NA,NA,NA,NA,NA
"167","Q4","ARIMA",1992 Q1,1992 Q4,4904.6,NA,NA,NA,NA,NA
"168","Q4","ARIMA",1992 Q2,1992 Q4,5014,NA,NA,NA,NA,NA
"169","Q4","ARIMA",1992 Q3,1992 Q4,5023.2,NA,NA,NA,NA,NA
"170","Q4","ARIMA",1992 Q4,1992 Q4,4068.2,NA,NA,NA,NA,NA
"171","Q4","ARIMA",1993 Q1,1992 Q4,4713,4068.2,3704.62392843475,4431.77607156525,3512.15838211501,4624.24161788499
"172","Q4","ARIMA",1993 Q2,1992 Q4,4201,4068.2,3554.02578863809,4582.37421136191,3281.83840274318,4854.56159725682
"173","Q4","ARIMA",1993 Q3,1992 Q4,4085.8,4068.2,3438.46777163268,4697.93222836732,3105.10766670041,5031.29233329959
"174","Q4","ARIMA",1993 Q4,1992 Q4,4065,4068.2,3341.04785686949,4795.35214313051,2956.11676423003,5180.28323576997
"175","Q4","ARIMA",1994 Q1,1992 Q4,3940.2,4068.2,3255.21918898776,4881.18081101224,2824.85314409021,5311.54685590979
"176","Q4","ARIMA",1994 Q2,1992 Q4,3686.8,4068.2,3177.62414197951,4958.77585802049,2706.18176043017,5430.21823956983
"177","Q4","ARIMA",1994 Q3,1992 Q4,3816.6,4068.2,3106.26813198452,5030.13186801548,2597.05216047432,5539.34783952568
"178","Q4","ARIMA",1994 Q4,1992 Q4,2993.6,4068.2,3039.85157727617,5096.54842272383,2495.47680548635,5640.92319451365
"179","Q5","ARIMA",1984 Q1,1992 Q4,875.51,NA,NA,NA,NA,NA
"180","Q5","ARIMA",1984 Q2,1992 Q4,917.23,NA,NA,NA,NA,NA
"181","Q5","ARIMA",1984 Q3,1992 Q4,999.89,NA,NA,NA,NA,NA
"182","Q5","ARIMA",1984 Q4,1992 Q4,1014.7,NA,NA,NA,NA,NA
"183","Q5","ARIMA",1985 Q1,1992 Q4,1010.2,NA,NA,NA,NA,NA
"184","Q5","ARIMA",1985 Q2,1992 Q4,1065.72,NA,NA,NA,NA,NA
"185","Q5","ARIMA",1985 Q3,1992 Q4,1090.13,NA,NA,NA,NA,NA
"186","Q5","ARIMA",1985 Q4,1992 Q4,1075.93,NA,NA,NA,NA,NA
"187","Q5","ARIMA",1986 Q1,1992 Q4,1095.09,NA,NA,NA,NA,NA
"188","Q5","ARIMA",1986 Q2,1992 Q4,1083.43,NA,NA,NA,NA,NA
"189","Q5","ARIMA",1986 Q3,1992 Q4,1053.22,NA,NA,NA,NA,NA
"190","Q5","ARIMA",1986 Q4,1992 Q4,1040.04,NA,NA,NA,NA,NA
"191","Q5","ARIMA",1987 Q1,1992 Q4,1037.43,NA,NA,NA,NA,NA
"192","Q5","ARIMA",1987 Q2,1992 Q4,1065.84,NA,NA,NA,NA,NA
"193","Q5","ARIMA",1987 Q3,1992 Q4,1086.51,NA,NA,NA,NA,NA
"194","Q5","ARIMA",1987 Q4,1992 Q4,1249.39,NA,NA,NA,NA,NA
"195","Q5","ARIMA",1988 Q1,1992 Q4,1238.08,NA,NA,NA,NA,NA
"196","Q5","ARIMA",1988 Q2,1992 Q4,1406.19,NA,NA,NA,NA,NA
"197","Q5","ARIMA",1988 Q3,1992 Q4,1698.22,NA,NA,NA,NA,NA
"198","Q5","ARIMA",1988 Q4,1992 Q4,1774.87,NA,NA,NA,NA,NA
"199","Q5","ARIMA",1989 Q1,1992 Q4,1775.79,NA,NA,NA,NA,NA
"200","Q5","ARIMA",1989 Q2,1992 Q4,1861.52,NA,NA,NA,NA,NA
"201","Q5","ARIMA",1989 Q3,1992 Q4,1874.01,NA,NA,NA,NA,NA
"202","Q5","ARIMA",1989 Q4,1992 Q4,1996.99,NA,NA,NA,NA,NA
"203","Q5","ARIMA",1990 Q1,1992 Q4,2039.72,NA,NA,NA,NA,NA
"204","Q5","ARIMA",1990 Q2,1992 Q4,2318.26,NA,NA,NA,NA,NA
"205","Q5","ARIMA",1990 Q3,1992 Q4,2558.82,NA,NA,NA,NA,NA
"206","Q5","ARIMA",1990 Q4,1992 Q4,2688.16,NA,NA,NA,NA,NA
"207","Q5","ARIMA",1991 Q1,1992 Q4,2735.26,NA,NA,NA,NA,NA
"208","Q5","ARIMA",1991 Q2,1992 Q4,2911.08,NA,NA,NA,NA,NA
"209","Q5","ARIMA",1991 Q3,1992 Q4,3032.97,NA,NA,NA,NA,NA
"210","Q5","ARIMA",1991 Q4,1992 Q4,3146.05,NA,NA,NA,NA,NA
"211","Q5","ARIMA",1992 Q1,1992 Q4,3252.58,NA,NA,NA,NA,NA
"212","Q5","ARIMA",1992 Q2,1992 Q4,3441.94,NA,NA,NA,NA,NA
"213","Q5","ARIMA",1992 Q3,1992 Q4,3671.11,NA,NA,NA,NA,NA
"214","Q5","ARIMA",1992 Q4,1992 Q4,4044.29,NA,NA,NA,NA,NA
"215","Q5","ARIMA",1993 Q1,1992 Q4,4536.47,4206.97600162278,4088.05068381937,4325.90131942618,4025.09542341475,4388.8565798308
"216","Q5","ARIMA",1993 Q2,1992 Q4,4729.85,4421.21380238123,4220.33810205209,4622.08950271036,4114.00092964203,4728.42667512042
"217","Q5","ARIMA",1993 Q3,1992 Q4,5230.25,4600.09342160519,4332.09150022666,4868.09534298372,4190.21985286881,5009.96699034156
"218","Q5","ARIMA",1993 Q4,1992 Q4,5672,4826.9586299298,4502.42830279691,5151.4889570627,4330.63232502519,5323.28493483441
"219","Q5","ARIMA",1994 Q1,1992 Q4,5963,4958.67569185018,4557.92743358218,5359.42395011818,4345.78412026628,5571.56726343408
"220","Q5","ARIMA",1994 Q2,1992 Q4,6143,5159.0677663155,4684.63860361414,5633.49692901686,4433.4909755642,5884.6445570668
"221","Q5","ARIMA",1994 Q3,1992 Q4,6636,5367.26426013856,4825.90821681812,5908.62030345901,4539.33163826995,6195.19688200718
"222","Q5","ARIMA",1994 Q4,1992 Q4,6908,5678.91098748433,5076.96692413221,6280.85505083645,4758.31698518487,6599.50498978379
"223","Q6","ARIMA",1984 Q1,1992 Q4,7862.2,NA,NA,NA,NA,NA
"224","Q6","ARIMA",1984 Q2,1992 Q4,7658.2,NA,NA,NA,NA,NA
"225","Q6","ARIMA",1984 Q3,1992 Q4,8369.8,NA,NA,NA,NA,NA
"226","Q6","ARIMA",1984 Q4,1992 Q4,8370.2,NA,NA,NA,NA,NA
"227","Q6","ARIMA",1985 Q1,1992 Q4,8376.8,NA,NA,NA,NA,NA
"228","Q6","ARIMA",1985 Q2,1992 Q4,8229.6,NA,NA,NA,NA,NA
"229","Q6","ARIMA",1985 Q3,1992 Q4,8422.6,NA,NA,NA,NA,NA
"230","Q6","ARIMA",1985 Q4,1992 Q4,8350.4,NA,NA,NA,NA,NA
"231","Q6","ARIMA",1986 Q1,1992 Q4,8257.6,NA,NA,NA,NA,NA
"232","Q6","ARIMA",1986 Q2,1992 Q4,8106.2,NA,NA,NA,NA,NA
"233","Q6","ARIMA",1986 Q3,1992 Q4,7808.2,NA,NA,NA,NA,NA
"234","Q6","ARIMA",1986 Q4,1992 Q4,7882.4,NA,NA,NA,NA,NA
"235","Q6","ARIMA",1987 Q1,1992 Q4,7942.2,NA,NA,NA,NA,NA
"236","Q6","ARIMA",1987 Q2,1992 Q4,7929.4,NA,NA,NA,NA,NA
"237","Q6","ARIMA",1987 Q3,1992 Q4,7880.6,NA,NA,NA,NA,NA
"238","Q6","ARIMA",1987 Q4,1992 Q4,8054.4,NA,NA,NA,NA,NA
"239","Q6","ARIMA",1988 Q1,1992 Q4,7900.4,NA,NA,NA,NA,NA
"240","Q6","ARIMA",1988 Q2,1992 Q4,7677,NA,NA,NA,NA,NA
"241","Q6","ARIMA",1988 Q3,1992 Q4,7652,NA,NA,NA,NA,NA
"242","Q6","ARIMA",1988 Q4,1992 Q4,7764,NA,NA,NA,NA,NA
"243","Q6","ARIMA",1989 Q1,1992 Q4,7528.2,NA,NA,NA,NA,NA
"244","Q6","ARIMA",1989 Q2,1992 Q4,7512.4,NA,NA,NA,NA,NA
"245","Q6","ARIMA",1989 Q3,1992 Q4,7652.4,NA,NA,NA,NA,NA
"246","Q6","ARIMA",1989 Q4,1992 Q4,7816,NA,NA,NA,NA,NA
"247","Q6","ARIMA",1990 Q1,1992 Q4,7621,NA,NA,NA,NA,NA
"248","Q6","ARIMA",1990 Q2,1992 Q4,7592.4,NA,NA,NA,NA,NA
"249","Q6","ARIMA",1990 Q3,1992 Q4,8151.4,NA,NA,NA,NA,NA
"250","Q6","ARIMA",1990 Q4,1992 Q4,8333,NA,NA,NA,NA,NA
"251","Q6","ARIMA",1991 Q1,1992 Q4,8060.8,NA,NA,NA,NA,NA
"252","Q6","ARIMA",1991 Q2,1992 Q4,7997.8,NA,NA,NA,NA,NA
"253","Q6","ARIMA",1991 Q3,1992 Q4,8270.8,NA,NA,NA,NA,NA
"254","Q6","ARIMA",1991 Q4,1992 Q4,8437.4,NA,NA,NA,NA,NA
"255","Q6","ARIMA",1992 Q1,1992 Q4,8078.8,NA,NA,NA,NA,NA
"256","Q6","ARIMA",1992 Q2,1992 Q4,8411.4,NA,NA,NA,NA,NA
"257","Q6","ARIMA",1992 Q3,1992 Q4,8526.2,NA,NA,NA,NA,NA
"258","Q6","ARIMA",1992 Q4,1992 Q4,8112.2,NA,NA,NA,NA,NA
"259","Q6","ARIMA",1993 Q1,1992 Q4,8202.2,7954.04751267998,7713.48720130647,8194.60782405348,7586.14226479286,8321.9527605671
"260","Q6","ARIMA",1993 Q2,1992 Q4,8287.2,8183.77212403791,7897.31095262823,8470.23329544759,7745.66756857,8621.87667950582
"261","Q6","ARIMA",1993 Q3,1992 Q4,8287.4,8296.08358179205,7992.47161504176,8599.69554854234,7831.74914835623,8760.41801522788
"262","Q6","ARIMA",1993 Q4,1992 Q4,8117,7934.90480524769,7624.41172655195,8245.39788394344,7460.04661923782,8409.76299125757
"263","Q6","ARIMA",1994 Q1,1992 Q4,8164.6,7954.44021730889,7572.43895882313,8336.44147579464,7370.21970772456,8538.66072689321
"264","Q6","ARIMA",1994 Q2,1992 Q4,8129.8,7967.07829498043,7558.85079787201,8375.30579208885,7342.74821467545,8591.4083752854
"265","Q6","ARIMA",1994 Q3,1992 Q4,8352,7975.25426827097,7556.53787747109,8393.97065907085,7334.88280935459,8615.62572718735
"266","Q6","ARIMA",1994 Q4,1992 Q4,8308.4,7980.54356471184,7557.51454731323,8403.57258211046,7333.57651257898,8627.51061684471
"267","Q7","ARIMA",1984 Q1,1992 Q3,4861.63,NA,NA,NA,NA,NA
"268","Q7","ARIMA",1984 Q2,1992 Q3,5266.01,NA,NA,NA,NA,NA
"269","Q7","ARIMA",1984 Q3,1992 Q3,5317.38,NA,NA,NA,NA,NA
"270","Q7","ARIMA",1984 Q4,1992 Q3,5707.25,NA,NA,NA,NA,NA
"271","Q7","ARIMA",1985 Q1,1992 Q3,5628.22,NA,NA,NA,NA,NA
"272","Q7","ARIMA",1985 Q2,1992 Q3,5869.41,NA,NA,NA,NA,NA
